propertyid,period_start,energy_kwh,property_age_years,propertytype,blockid,simulated_energy_kwh
34,2024-08-01 11:52:28.455679,282,47,Flat,16.0,2752.13
34,2024-09-01 11:52:28.455679,299,47,Flat,16.0,2948.77
34,2024-10-01 11:52:28.455679,249,47,Flat,16.0,3015.73
34,2024-11-01 11:52:28.455679,271,47,Flat,16.0,3008.23
34,2024-12-01 11:52:28.455679,407,47,Flat,16.0,2682.5
34,2025-01-01 11:52:28.455679,330,47,Flat,16.0,2959.25
34,2025-02-01 11:52:28.455679,357,47,Flat,16.0,2651.22
34,2025-03-01 11:52:28.455679,328,47,Flat,16.0,2974.74
34,2025-04-01 11:52:28.455679,327,47,Flat,16.0,2799.73
35,2024-05-01 11:52:28.455679,293,15,Block of Flats,8.0,2641.13
35,2024-06-01 11:52:28.455679,257,15,Block of Flats,8.0,2323.85
35,2024-07-01 11:52:28.455679,256,15,Block of Flats,8.0,2460.23
35,2024-08-01 11:52:28.455679,323,15,Block of Flats,8.0,2722.17
35,2024-09-01 11:52:28.455679,228,15,Block of Flats,8.0,2136.52
35,2024-10-01 11:52:28.455679,322,15,Block of Flats,8.0,2387.13
35,2024-11-01 11:52:28.455679,319,15,Block of Flats,8.0,2062.82
35,2024-12-01 11:52:28.455679,298,15,Block of Flats,8.0,2368.98
35,2025-01-01 11:52:28.455679,330,15,Block of Flats,8.0,2653.14
35,2025-02-01 11:52:28.455679,270,15,Block of Flats,8.0,2174.42
35,2025-03-01 11:52:28.455679,371,15,Block of Flats,8.0,2122.81
35,2025-04-01 11:52:28.455679,336,15,Block of Flats,8.0,2281.77
36,2024-05-01 11:52:28.455679,242,37,Flat,13.0,3149.16
36,2024-06-01 11:52:28.455679,272,37,Flat,13.0,2894.21
36,2024-07-01 11:52:28.455679,318,37,Flat,13.0,2559.02
36,2024-08-01 11:52:28.455679,422,37,Flat,13.0,3031.01
36,2024-09-01 11:52:28.455679,377,37,Flat,13.0,2408.99
36,2024-10-01 11:52:28.455679,243,37,Flat,13.0,3167.31
36,2024-11-01 11:52:28.455679,257,37,Flat,13.0,2911.29
36,2024-12-01 11:52:28.455679,213,37,Flat,13.0,3092.71
36,2025-01-01 11:52:28.455679,313,37,Flat,13.0,2410.44
36,2025-02-01 11:52:28.455679,356,37,Flat,13.0,2773.89
36,2025-03-01 11:52:28.455679,275,37,Flat,13.0,2713.22
36,2025-04-01 11:52:28.455679,336,37,Flat,13.0,2538.6
37,2024-05-01 11:52:28.455679,351,80,Flat,10.0,3340.8
37,2024-06-01 11:52:28.455679,354,80,Flat,10.0,3701.42
37,2024-07-01 11:52:28.455679,346,80,Flat,10.0,3719.55
37,2024-08-01 11:52:28.455679,404,80,Flat,10.0,3859.99
37,2024-09-01 11:52:28.455679,310,80,Flat,10.0,3499.32
37,2024-10-01 11:52:28.455679,333,80,Flat,10.0,3571.68
37,2024-11-01 11:52:28.455679,255,80,Flat,10.0,3323.51
37,2024-12-01 11:52:28.455679,321,80,Flat,10.0,3908.16
37,2025-01-01 11:52:28.455679,286,80,Flat,10.0,3613.91
37,2025-02-01 11:52:28.455679,310,80,Flat,10.0,3744.52
37,2025-03-01 11:52:28.455679,334,80,Flat,10.0,3751.58
37,2025-04-01 11:52:28.455679,263,80,Flat,10.0,3891.82
38,2024-05-01 11:52:28.455679,361,25,Flat,17.0,2333.72
38,2024-06-01 11:52:28.455679,259,25,Flat,17.0,2639.52
38,2024-07-01 11:52:28.455679,306,25,Flat,17.0,2495.0
38,2024-08-01 11:52:28.455679,279,25,Flat,17.0,2921.14
38,2024-09-01 11:52:28.455679,299,25,Flat,17.0,2333.13
38,2024-10-01 11:52:28.455679,340,25,Flat,17.0,2734.29
38,2024-11-01 11:52:28.455679,289,25,Flat,17.0,2570.07
38,2024-12-01 11:52:28.455679,243,25,Flat,17.0,2559.57
38,2025-01-01 11:52:28.455679,304,25,Flat,17.0,2510.8
38,2025-02-01 11:52:28.455679,265,25,Flat,17.0,2769.33
38,2025-03-01 11:52:28.455679,329,25,Flat,17.0,2552.77
38,2025-04-01 11:52:28.455679,228,25,Flat,17.0,2195.12
39,2024-05-01 11:52:28.455679,268,51,House,4.0,3263.9
39,2024-06-01 11:52:28.455679,282,51,House,4.0,3227.24
39,2024-07-01 11:52:28.455679,269,51,House,4.0,3137.43
39,2024-08-01 11:52:28.455679,258,51,House,4.0,2794.31
39,2024-09-01 11:52:28.455679,325,51,House,4.0,2825.38
39,2024-10-01 11:52:28.455679,273,51,House,4.0,2644.51
39,2024-11-01 11:52:28.455679,267,51,House,4.0,3112.07
39,2024-12-01 11:52:28.455679,367,51,House,4.0,2750.09
39,2025-01-01 11:52:28.455679,362,51,House,4.0,2676.25
39,2025-02-01 11:52:28.455679,269,51,House,4.0,3275.0
39,2025-03-01 11:52:28.455679,320,51,House,4.0,3173.64
39,2025-04-01 11:52:28.455679,296,51,House,4.0,2953.37
40,2024-05-01 11:52:28.455679,380,78,Flat,5.0,3533.19
40,2024-06-01 11:52:28.455679,308,78,Flat,5.0,3078.53
40,2024-07-01 11:52:28.455679,233,78,Flat,5.0,3743.35
40,2024-08-01 11:52:28.455679,246,78,Flat,5.0,3421.45
40,2024-09-01 11:52:28.455679,321,78,Flat,5.0,3626.06
40,2024-10-01 11:52:28.455679,321,78,Flat,5.0,3062.29
40,2024-11-01 11:52:28.455679,307,78,Flat,5.0,3755.51
40,2024-12-01 11:52:28.455679,224,78,Flat,5.0,3409.43
40,2025-01-01 11:52:28.455679,277,78,Flat,5.0,3284.79
40,2025-02-01 11:52:28.455679,353,78,Flat,5.0,3492.08
40,2025-03-01 11:52:28.455679,298,78,Flat,5.0,3440.72
40,2025-04-01 11:52:28.455679,408,78,Flat,5.0,3774.85
41,2024-05-01 11:52:28.455679,304,103,Block of Flats,9.0,3975.92
41,2024-06-01 11:52:28.455679,213,103,Block of Flats,9.0,4332.52
41,2024-07-01 11:52:28.455679,233,103,Block of Flats,9.0,4126.03
41,2024-08-01 11:52:28.455679,351,103,Block of Flats,9.0,4238.87
41,2024-09-01 11:52:28.455679,334,103,Block of Flats,9.0,4059.57
41,2024-10-01 11:52:28.455679,292,103,Block of Flats,9.0,4314.41
41,2024-11-01 11:52:28.455679,311,103,Block of Flats,9.0,3829.28
41,2024-12-01 11:52:28.455679,399,103,Block of Flats,9.0,4082.72
41,2025-01-01 11:52:28.455679,318,103,Block of Flats,9.0,3980.71
41,2025-02-01 11:52:28.455679,303,103,Block of Flats,9.0,4339.33
41,2025-03-01 11:52:28.455679,260,103,Block of Flats,9.0,4359.81
41,2025-04-01 11:52:28.455679,246,103,Block of Flats,9.0,4060.08
42,2024-05-01 11:52:28.455679,345,66,Flat,1.0,3061.7
42,2024-06-01 11:52:28.455679,375,66,Flat,1.0,3405.42
42,2024-07-01 11:52:28.455679,256,66,Flat,1.0,2987.08
42,2024-08-01 11:52:28.455679,340,66,Flat,1.0,3645.23
42,2024-09-01 11:52:28.455679,284,66,Flat,1.0,3225.37
42,2024-10-01 11:52:28.455679,348,66,Flat,1.0,3313.89
42,2024-11-01 11:52:28.455679,270,66,Flat,1.0,3183.81
42,2024-12-01 11:52:28.455679,304,66,Flat,1.0,3139.64
42,2025-01-01 11:52:28.455679,293,66,Flat,1.0,3467.46
42,2025-02-01 11:52:28.455679,201,66,Flat,1.0,3288.28
42,2025-03-01 11:52:28.455679,371,66,Flat,1.0,3328.5
42,2025-04-01 11:52:28.455679,273,66,Flat,1.0,3119.22
43,2024-05-01 11:52:28.455679,306,47,Block of Flats,16.0,3111.21
43,2024-06-01 11:52:28.455679,261,47,Block of Flats,16.0,3131.56
43,2024-07-01 11:52:28.455679,316,47,Block of Flats,16.0,2898.21
43,2024-08-01 11:52:28.455679,312,47,Block of Flats,16.0,3193.58
43,2024-09-01 11:52:28.455679,295,47,Block of Flats,16.0,2919.18
43,2024-10-01 11:52:28.455679,364,47,Block of Flats,16.0,3095.95
43,2024-11-01 11:52:28.455679,367,47,Block of Flats,16.0,2615.41
43,2024-12-01 11:52:28.455679,353,47,Block of Flats,16.0,3010.69
43,2025-01-01 11:52:28.455679,361,47,Block of Flats,16.0,2885.7
43,2025-02-01 11:52:28.455679,348,47,Block of Flats,16.0,2971.1
43,2025-03-01 11:52:28.455679,350,47,Block of Flats,16.0,2962.14
43,2025-04-01 11:52:28.455679,257,47,Block of Flats,16.0,2965.14
44,2024-05-01 11:52:28.455679,258,80,Flat,12.0,3723.14
44,2024-06-01 11:52:28.455679,315,80,Flat,12.0,3486.97
44,2024-07-01 11:52:28.455679,264,80,Flat,12.0,3713.82
44,2024-08-01 11:52:28.455679,249,80,Flat,12.0,3846.5
44,2024-09-01 11:52:28.455679,313,80,Flat,12.0,3317.97
44,2024-10-01 11:52:28.455679,231,80,Flat,12.0,3443.89
44,2024-11-01 11:52:28.455679,306,80,Flat,12.0,3452.29
44,2024-12-01 11:52:28.455679,251,80,Flat,12.0,3381.59
44,2025-01-01 11:52:28.455679,353,80,Flat,12.0,3505.06
44,2025-02-01 11:52:28.455679,337,80,Flat,12.0,3806.62
44,2025-03-01 11:52:28.455679,243,80,Flat,12.0,3889.52
44,2025-04-01 11:52:28.455679,355,80,Flat,12.0,3621.23
45,2024-05-01 11:52:28.455679,301,15,House,8.0,2235.15
45,2024-06-01 11:52:28.455679,368,15,House,8.0,2460.58
45,2024-07-01 11:52:28.455679,257,15,House,8.0,1827.21
45,2024-08-01 11:52:28.455679,373,15,House,8.0,2088.96
45,2024-09-01 11:52:28.455679,300,15,House,8.0,1835.67
45,2024-10-01 11:52:28.455679,309,15,House,8.0,2086.86
45,2024-11-01 11:52:28.455679,262,15,House,8.0,2146.6
45,2024-12-01 11:52:28.455679,237,15,House,8.0,2595.54
45,2025-01-01 11:52:28.455679,237,15,House,8.0,1747.79
45,2025-02-01 11:52:28.455679,260,15,House,8.0,2216.66
45,2025-03-01 11:52:28.455679,244,15,House,8.0,2423.91
45,2025-04-01 11:52:28.455679,336,15,House,8.0,2382.15
46,2024-05-01 11:52:28.455679,260,49,Flat,11.0,3272.35
46,2024-06-01 11:52:28.455679,290,49,Flat,11.0,3012.21
46,2024-07-01 11:52:28.455679,302,49,Flat,11.0,3054.86
46,2024-08-01 11:52:28.455679,305,49,Flat,11.0,2612.3
46,2024-09-01 11:52:28.455679,308,49,Flat,11.0,2782.35
46,2024-10-01 11:52:28.455679,289,49,Flat,11.0,2623.46
46,2024-11-01 11:52:28.455679,266,49,Flat,11.0,3094.52
46,2024-12-01 11:52:28.455679,308,49,Flat,11.0,3049.74
46,2025-01-01 11:52:28.455679,305,49,Flat,11.0,3042.71
46,2025-02-01 11:52:28.455679,331,49,Flat,11.0,2803.71
46,2025-03-01 11:52:28.455679,303,49,Flat,11.0,2785.41
46,2025-04-01 11:52:28.455679,290,49,Flat,11.0,3021.89
47,2024-05-01 11:52:28.455679,289,15,Flat,8.0,2166.12
47,2024-06-01 11:52:28.455679,162,15,Flat,8.0,2095.92
47,2024-07-01 11:52:28.455679,334,15,Flat,8.0,2198.32
47,2024-08-01 11:52:28.455679,300,15,Flat,8.0,2167.85
47,2024-09-01 11:52:28.455679,309,15,Flat,8.0,2126.66
47,2024-10-01 11:52:28.455679,337,15,Flat,8.0,2054.85
47,2024-11-01 11:52:28.455679,330,15,Flat,8.0,2389.74
47,2024-12-01 11:52:28.455679,311,15,Flat,8.0,2611.21
47,2025-01-01 11:52:28.455679,315,15,Flat,8.0,2292.2
47,2025-02-01 11:52:28.455679,354,15,Flat,8.0,2344.49
47,2025-03-01 11:52:28.455679,320,15,Flat,8.0,2407.28
47,2025-04-01 11:52:28.455679,364,15,Flat,8.0,2373.31
48,2024-05-01 11:52:28.455679,338,51,Flat,4.0,2850.62
48,2024-06-01 11:52:28.455679,281,51,Flat,4.0,3363.97
48,2024-07-01 11:52:28.455679,340,51,Flat,4.0,2868.54
48,2024-08-01 11:52:28.455679,272,51,Flat,4.0,3149.62
48,2024-09-01 11:52:28.455679,321,51,Flat,4.0,3126.04
48,2024-10-01 11:52:28.455679,232,51,Flat,4.0,2628.31
48,2024-11-01 11:52:28.455679,245,51,Flat,4.0,2948.23
48,2024-12-01 11:52:28.455679,414,51,Flat,4.0,3031.33
48,2025-01-01 11:52:28.455679,245,51,Flat,4.0,3046.63
48,2025-02-01 11:52:28.455679,433,51,Flat,4.0,3080.28
48,2025-03-01 11:52:28.455679,387,51,Flat,4.0,3171.53
48,2025-04-01 11:52:28.455679,227,51,Flat,4.0,3018.5
49,2024-05-01 11:52:28.455679,327,47,Flat,16.0,3010.92
49,2024-06-01 11:52:28.455679,271,47,Flat,16.0,2931.01
49,2024-07-01 11:52:28.455679,308,47,Flat,16.0,2736.53
49,2024-08-01 11:52:28.455679,366,47,Flat,16.0,2946.48
49,2024-09-01 11:52:28.455679,366,47,Flat,16.0,3089.82
49,2024-10-01 11:52:28.455679,258,47,Flat,16.0,3161.76
49,2024-11-01 11:52:28.455679,367,47,Flat,16.0,3047.46
49,2024-12-01 11:52:28.455679,367,47,Flat,16.0,3206.87
49,2025-01-01 11:52:28.455679,306,47,Flat,16.0,3023.77
49,2025-02-01 11:52:28.455679,240,47,Flat,16.0,3112.78
49,2025-03-01 11:52:28.455679,272,47,Flat,16.0,3127.48
49,2025-04-01 11:52:28.455679,255,47,Flat,16.0,2895.33
50,2024-05-01 11:52:28.455679,346,51,Flat,4.0,3165.2
50,2024-06-01 11:52:28.455679,348,51,Flat,4.0,2831.87
50,2024-07-01 11:52:28.455679,258,51,Flat,4.0,3089.96
50,2024-08-01 11:52:28.455679,284,51,Flat,4.0,3135.41
50,2024-09-01 11:52:28.455679,287,51,Flat,4.0,3230.22
50,2024-10-01 11:52:28.455679,277,51,Flat,4.0,3184.15
50,2024-11-01 11:52:28.455679,324,51,Flat,4.0,3232.82
50,2024-12-01 11:52:28.455679,257,51,Flat,4.0,3000.12
50,2025-01-01 11:52:28.455679,368,51,Flat,4.0,2950.92
50,2025-02-01 11:52:28.455679,253,51,Flat,4.0,2965.02
50,2025-03-01 11:52:28.455679,320,51,Flat,4.0,3073.26
50,2025-04-01 11:52:28.455679,395,51,Flat,4.0,2658.25
51,2024-05-01 11:52:28.455679,275,57,Flat,3.0,3406.35
51,2024-06-01 11:52:28.455679,313,57,Flat,3.0,3148.77
51,2024-07-01 11:52:28.455679,355,57,Flat,3.0,3057.0
51,2024-08-01 11:52:28.455679,325,57,Flat,3.0,2634.06
51,2024-09-01 11:52:28.455679,253,57,Flat,3.0,3132.64
51,2024-10-01 11:52:28.455679,259,57,Flat,3.0,3100.3
51,2024-11-01 11:52:28.455679,387,57,Flat,3.0,2960.59
51,2024-12-01 11:52:28.455679,233,57,Flat,3.0,3005.39
51,2025-01-01 11:52:28.455679,335,57,Flat,3.0,3134.67
51,2025-02-01 11:52:28.455679,271,57,Flat,3.0,3022.35
51,2025-03-01 11:52:28.455679,290,57,Flat,3.0,3254.38
51,2025-04-01 11:52:28.455679,268,57,Flat,3.0,2990.24
52,2024-05-01 11:52:28.455679,378,23,Flat,15.0,2490.92
52,2024-06-01 11:52:28.455679,306,23,Flat,15.0,2696.01
52,2024-07-01 11:52:28.455679,294,23,Flat,15.0,2452.68
52,2024-08-01 11:52:28.455679,367,23,Flat,15.0,2531.2
52,2024-09-01 11:52:28.455679,368,23,Flat,15.0,2518.53
52,2024-10-01 11:52:28.455679,240,23,Flat,15.0,2461.6
52,2024-11-01 11:52:28.455679,323,23,Flat,15.0,2446.6
52,2024-12-01 11:52:28.455679,304,23,Flat,15.0,2345.73
52,2025-01-01 11:52:28.455679,355,23,Flat,15.0,2490.2
52,2025-02-01 11:52:28.455679,216,23,Flat,15.0,2403.35
52,2025-03-01 11:52:28.455679,287,23,Flat,15.0,2769.22
52,2025-04-01 11:52:28.455679,282,23,Flat,15.0,2622.23
53,2024-05-01 11:52:28.455679,349,103,Flat,9.0,3769.44
53,2024-06-01 11:52:28.455679,328,103,Flat,9.0,3780.57
53,2024-07-01 11:52:28.455679,360,103,Flat,9.0,4033.91
53,2024-08-01 11:52:28.455679,363,103,Flat,9.0,3980.94
53,2024-09-01 11:52:28.455679,309,103,Flat,9.0,4023.36
53,2024-10-01 11:52:28.455679,377,103,Flat,9.0,4190.23
53,2024-11-01 11:52:28.455679,317,103,Flat,9.0,4123.15
53,2024-12-01 11:52:28.455679,242,103,Flat,9.0,4121.13
53,2025-01-01 11:52:28.455679,265,103,Flat,9.0,4349.24
53,2025-02-01 11:52:28.455679,265,103,Flat,9.0,3782.22
53,2025-03-01 11:52:28.455679,310,103,Flat,9.0,4080.79
53,2025-04-01 11:52:28.455679,326,103,Flat,9.0,3944.19
54,2024-05-01 11:52:28.455679,420,47,Flat,16.0,3227.09
54,2024-06-01 11:52:28.455679,263,47,Flat,16.0,2498.13
54,2024-07-01 11:52:28.455679,288,47,Flat,16.0,2506.9
54,2024-08-01 11:52:28.455679,247,47,Flat,16.0,3000.93
54,2024-09-01 11:52:28.455679,284,47,Flat,16.0,3165.26
54,2024-10-01 11:52:28.455679,267,47,Flat,16.0,3094.65
54,2024-11-01 11:52:28.455679,279,47,Flat,16.0,2779.8
54,2024-12-01 11:52:28.455679,238,47,Flat,16.0,3241.28
54,2025-01-01 11:52:28.455679,289,47,Flat,16.0,2693.71
54,2025-02-01 11:52:28.455679,285,47,Flat,16.0,3201.5
54,2025-03-01 11:52:28.455679,242,47,Flat,16.0,2720.15
54,2025-04-01 11:52:28.455679,286,47,Flat,16.0,2869.64
55,2024-05-01 11:52:28.455679,331,23,House,15.0,2587.85
55,2024-06-01 11:52:28.455679,321,23,House,15.0,2166.76
55,2024-07-01 11:52:28.455679,298,23,House,15.0,2753.8
55,2024-08-01 11:52:28.455679,284,23,House,15.0,2388.41
55,2024-09-01 11:52:28.455679,328,23,House,15.0,2487.46
55,2024-10-01 11:52:28.455679,228,23,House,15.0,2692.44
55,2024-11-01 11:52:28.455679,251,23,House,15.0,2301.37
55,2024-12-01 11:52:28.455679,261,23,House,15.0,2672.16
55,2025-01-01 11:52:28.455679,245,23,House,15.0,2788.11
55,2025-02-01 11:52:28.455679,291,23,House,15.0,2328.88
55,2025-03-01 11:52:28.455679,279,23,House,15.0,2733.88
55,2025-04-01 11:52:28.455679,258,23,House,15.0,2107.88
56,2024-05-01 11:52:28.455679,247,57,Flat,3.0,3217.92
56,2024-06-01 11:52:28.455679,283,57,Flat,3.0,2894.28
56,2024-07-01 11:52:28.455679,328,57,Flat,3.0,3328.51
56,2024-08-01 11:52:28.455679,225,57,Flat,3.0,3312.09
56,2024-09-01 11:52:28.455679,289,57,Flat,3.0,3555.48
56,2024-10-01 11:52:28.455679,318,57,Flat,3.0,3424.26
56,2024-11-01 11:52:28.455679,378,57,Flat,3.0,3106.85
56,2024-12-01 11:52:28.455679,311,57,Flat,3.0,2923.65
56,2025-01-01 11:52:28.455679,252,57,Flat,3.0,3253.14
56,2025-02-01 11:52:28.455679,216,57,Flat,3.0,3127.85
56,2025-03-01 11:52:28.455679,254,57,Flat,3.0,3450.23
56,2025-04-01 11:52:28.455679,280,57,Flat,3.0,2706.72
57,2024-05-01 11:52:28.455679,343,98,Flat,7.0,4397.61
57,2024-06-01 11:52:28.455679,287,98,Flat,7.0,4066.4
57,2024-07-01 11:52:28.455679,265,98,Flat,7.0,3797.4
57,2024-08-01 11:52:28.455679,225,98,Flat,7.0,4106.8
57,2024-09-01 11:52:28.455679,226,98,Flat,7.0,4219.48
57,2024-10-01 11:52:28.455679,346,98,Flat,7.0,3982.87
57,2024-11-01 11:52:28.455679,235,98,Flat,7.0,3607.02
57,2024-12-01 11:52:28.455679,348,98,Flat,7.0,3901.23
57,2025-01-01 11:52:28.455679,269,98,Flat,7.0,4167.88
57,2025-02-01 11:52:28.455679,229,98,Flat,7.0,4059.33
57,2025-03-01 11:52:28.455679,281,98,Flat,7.0,3928.7
57,2025-04-01 11:52:28.455679,287,98,Flat,7.0,4221.66
58,2024-05-01 11:52:28.455679,386,49,Flat,11.0,3127.86
58,2024-06-01 11:52:28.455679,394,49,Flat,11.0,3143.27
58,2024-07-01 11:52:28.455679,297,49,Flat,11.0,2897.87
58,2024-08-01 11:52:28.455679,322,49,Flat,11.0,2878.52
58,2024-09-01 11:52:28.455679,300,49,Flat,11.0,2640.01
58,2024-10-01 11:52:28.455679,283,49,Flat,11.0,2928.12
58,2024-11-01 11:52:28.455679,176,49,Flat,11.0,3167.08
58,2024-12-01 11:52:28.455679,394,49,Flat,11.0,2939.18
58,2025-01-01 11:52:28.455679,335,49,Flat,11.0,3069.11
58,2025-02-01 11:52:28.455679,257,49,Flat,11.0,3202.24
58,2025-03-01 11:52:28.455679,256,49,Flat,11.0,3054.57
58,2025-04-01 11:52:28.455679,292,49,Flat,11.0,3074.1
59,2024-05-01 11:52:28.455679,321,47,Block of Flats,16.0,2668.44
59,2024-06-01 11:52:28.455679,236,47,Block of Flats,16.0,2875.49
59,2024-07-01 11:52:28.455679,356,47,Block of Flats,16.0,3285.33
59,2024-08-01 11:52:28.455679,305,47,Block of Flats,16.0,2960.76
59,2024-09-01 11:52:28.455679,352,47,Block of Flats,16.0,3319.35
59,2024-10-01 11:52:28.455679,322,47,Block of Flats,16.0,2795.38
59,2024-11-01 11:52:28.455679,321,47,Block of Flats,16.0,2986.79
59,2024-12-01 11:52:28.455679,321,47,Block of Flats,16.0,2863.46
59,2025-01-01 11:52:28.455679,260,47,Block of Flats,16.0,3058.4
59,2025-02-01 11:52:28.455679,266,47,Block of Flats,16.0,3119.0
59,2025-03-01 11:52:28.455679,340,47,Block of Flats,16.0,3060.49
59,2025-04-01 11:52:28.455679,257,47,Block of Flats,16.0,3148.37
60,2024-05-01 11:52:28.455679,317,23,Flat,15.0,2457.37
60,2024-06-01 11:52:28.455679,344,23,Flat,15.0,2421.89
60,2024-07-01 11:52:28.455679,300,23,Flat,15.0,2108.36
60,2024-08-01 11:52:28.455679,267,23,Flat,15.0,2587.69
60,2024-09-01 11:52:28.455679,320,23,Flat,15.0,2494.44
60,2024-10-01 11:52:28.455679,249,23,Flat,15.0,2446.42
60,2024-11-01 11:52:28.455679,321,23,Flat,15.0,2421.84
60,2024-12-01 11:52:28.455679,252,23,Flat,15.0,2452.62
60,2025-01-01 11:52:28.455679,316,23,Flat,15.0,2412.75
60,2025-02-01 11:52:28.455679,324,23,Flat,15.0,2354.39
60,2025-03-01 11:52:28.455679,295,23,Flat,15.0,2507.92
60,2025-04-01 11:52:28.455679,270,23,Flat,15.0,2556.83
61,2024-05-01 11:52:28.455679,240,49,House,11.0,2825.89
61,2024-06-01 11:52:28.455679,298,49,House,11.0,2899.85
61,2024-07-01 11:52:28.455679,290,49,House,11.0,2939.08
61,2024-08-01 11:52:28.455679,321,49,House,11.0,2980.96
61,2024-09-01 11:52:28.455679,332,49,House,11.0,2954.36
61,2024-10-01 11:52:28.455679,263,49,House,11.0,3111.94
61,2024-11-01 11:52:28.455679,278,49,House,11.0,2649.53
61,2024-12-01 11:52:28.455679,332,49,House,11.0,2684.99
61,2025-01-01 11:52:28.455679,319,49,House,11.0,3018.71
61,2025-02-01 11:52:28.455679,243,49,House,11.0,2859.46
61,2025-03-01 11:52:28.455679,247,49,House,11.0,3156.85
61,2025-04-01 11:52:28.455679,292,49,House,11.0,3213.96
62,2024-05-01 11:52:28.455679,318,25,Flat,17.0,2546.75
62,2024-06-01 11:52:28.455679,290,25,Flat,17.0,2285.61
62,2024-07-01 11:52:28.455679,316,25,Flat,17.0,2710.92
62,2024-08-01 11:52:28.455679,346,25,Flat,17.0,2539.78
62,2024-09-01 11:52:28.455679,278,25,Flat,17.0,2202.61
62,2024-10-01 11:52:28.455679,370,25,Flat,17.0,2220.3
62,2024-11-01 11:52:28.455679,231,25,Flat,17.0,2803.39
62,2024-12-01 11:52:28.455679,307,25,Flat,17.0,2770.23
62,2025-01-01 11:52:28.455679,287,25,Flat,17.0,1996.57
62,2025-02-01 11:52:28.455679,359,25,Flat,17.0,2228.44
62,2025-03-01 11:52:28.455679,290,25,Flat,17.0,2728.17
62,2025-04-01 11:52:28.455679,373,25,Flat,17.0,2496.3
63,2024-05-01 11:52:28.455679,353,66,Flat,1.0,3460.37
63,2024-06-01 11:52:28.455679,283,66,Flat,1.0,3307.61
63,2024-07-01 11:52:28.455679,275,66,Flat,1.0,3450.9
63,2024-08-01 11:52:28.455679,268,66,Flat,1.0,3321.17
63,2024-09-01 11:52:28.455679,289,66,Flat,1.0,3232.48
63,2024-10-01 11:52:28.455679,305,66,Flat,1.0,3531.75
63,2024-11-01 11:52:28.455679,312,66,Flat,1.0,3360.41
63,2024-12-01 11:52:28.455679,266,66,Flat,1.0,3450.48
63,2025-01-01 11:52:28.455679,296,66,Flat,1.0,3351.49
63,2025-02-01 11:52:28.455679,382,66,Flat,1.0,3222.73
63,2025-03-01 11:52:28.455679,338,66,Flat,1.0,3641.68
63,2025-04-01 11:52:28.455679,267,66,Flat,1.0,3390.99
64,2024-05-01 11:52:28.455679,330,66,Flat,1.0,3248.99
64,2024-06-01 11:52:28.455679,226,66,Flat,1.0,3575.67
64,2024-07-01 11:52:28.455679,287,66,Flat,1.0,3055.84
64,2024-08-01 11:52:28.455679,283,66,Flat,1.0,3767.26
64,2024-09-01 11:52:28.455679,243,66,Flat,1.0,3284.17
64,2024-10-01 11:52:28.455679,300,66,Flat,1.0,3066.4
64,2024-11-01 11:52:28.455679,324,66,Flat,1.0,3701.19
64,2024-12-01 11:52:28.455679,306,66,Flat,1.0,3227.37
64,2025-01-01 11:52:28.455679,292,66,Flat,1.0,3368.65
64,2025-02-01 11:52:28.455679,349,66,Flat,1.0,3463.54
64,2025-03-01 11:52:28.455679,285,66,Flat,1.0,3556.83
64,2025-04-01 11:52:28.455679,278,66,Flat,1.0,3379.95
65,2024-05-01 11:52:28.455679,284,15,Flat,8.0,2170.54
65,2024-06-01 11:52:28.455679,279,15,Flat,8.0,2343.8
65,2024-07-01 11:52:28.455679,315,15,Flat,8.0,2216.14
65,2024-08-01 11:52:28.455679,337,15,Flat,8.0,2349.8
65,2024-09-01 11:52:28.455679,255,15,Flat,8.0,2625.63
65,2024-10-01 11:52:28.455679,279,15,Flat,8.0,2451.19
65,2024-11-01 11:52:28.455679,293,15,Flat,8.0,2341.33
65,2024-12-01 11:52:28.455679,299,15,Flat,8.0,2447.7
65,2025-01-01 11:52:28.455679,270,15,Flat,8.0,2462.02
65,2025-02-01 11:52:28.455679,194,15,Flat,8.0,2084.43
65,2025-03-01 11:52:28.455679,195,15,Flat,8.0,2308.34
65,2025-04-01 11:52:28.455679,269,15,Flat,8.0,2812.51
66,2024-05-01 11:52:28.455679,271,24,House,14.0,2722.56
66,2024-06-01 11:52:28.455679,281,24,House,14.0,2379.31
66,2024-07-01 11:52:28.455679,232,24,House,14.0,2359.36
66,2024-08-01 11:52:28.455679,298,24,House,14.0,2352.69
66,2024-09-01 11:52:28.455679,223,24,House,14.0,2653.26
66,2024-10-01 11:52:28.455679,294,24,House,14.0,2801.53
66,2024-11-01 11:52:28.455679,256,24,House,14.0,2596.43
66,2024-12-01 11:52:28.455679,331,24,House,14.0,2511.43
66,2025-01-01 11:52:28.455679,197,24,House,14.0,2391.17
66,2025-02-01 11:52:28.455679,262,24,House,14.0,2545.87
66,2025-03-01 11:52:28.455679,207,24,House,14.0,2315.98
66,2025-04-01 11:52:28.455679,257,24,House,14.0,2092.85
67,2024-05-01 11:52:28.455679,371,103,House,9.0,4387.37
67,2024-06-01 11:52:28.455679,319,103,House,9.0,3858.84
67,2024-07-01 11:52:28.455679,333,103,House,9.0,3995.03
67,2024-08-01 11:52:28.455679,247,103,House,9.0,4191.27
67,2024-09-01 11:52:28.455679,167,103,House,9.0,4346.89
