payment_id,tenantid,propertyid,payment_date,amount_gbp,payment_method,propertytype,property_age_years,arrears_flag,arrears_amount,benefit_contribution,tenant_contribution
315,5,105,2020-12-06,1089,Bank Transfer,Flat,78,True,1176.86,0.5,0.5
316,5,105,2021-01-09,1264,Bank Transfer,Flat,78,True,1176.86,0.42,0.5800000000000001
317,5,105,2021-02-10,1386,Housing Benefit,Flat,78,True,1176.86,0.25,0.75
318,5,105,2021-03-07,650,Cash,Flat,78,True,1176.86,0.1,0.9
319,5,105,2021-04-06,1200,Direct Debit,Flat,78,True,1176.86,0.09,0.91
320,5,105,2021-05-04,1059,Housing Benefit,Flat,78,True,1176.86,0.15,0.85
321,5,105,2021-06-01,568,Bank Transfer,Flat,78,True,1176.86,0.33,0.6699999999999999
322,5,105,2021-07-08,1300,Direct Debit,Flat,78,True,1176.86,0.43,0.5700000000000001
323,5,105,2021-08-03,1442,Direct Debit,Flat,78,True,1176.86,0.4,0.6
324,5,105,2021-09-06,684,Cash,Flat,78,True,1176.86,0.17,0.83
325,5,105,2021-10-08,1130,Direct Debit,Flat,78,True,1176.86,0.57,0.43000000000000005
326,5,105,2021-11-06,1153,Direct Debit,Flat,78,True,1176.86,0.44,0.56
327,5,105,2021-12-05,1364,Direct Debit,Flat,78,True,1176.86,0.33,0.6699999999999999
328,5,105,2022-01-04,878,Direct Debit,Flat,78,True,1176.86,0.37,0.63
329,5,105,2022-02-06,1274,Bank Transfer,Flat,78,True,1176.86,0.25,0.75
330,5,105,2022-03-09,1111,Direct Debit,Flat,78,True,1176.86,0.15,0.85
331,5,105,2022-04-07,1055,Direct Debit,Flat,78,True,1176.86,0.21,0.79
332,5,105,2022-05-04,1413,Bank Transfer,Flat,78,True,1176.86,0.45,0.55
333,5,105,2022-06-05,746,Direct Debit,Flat,78,True,1176.86,0.01,0.99
334,5,105,2022-07-05,1382,Housing Benefit,Flat,78,True,1176.86,0.07,0.9299999999999999
335,5,105,2022-08-05,563,Bank Transfer,Flat,78,True,1176.86,0.03,0.97
336,5,105,2022-09-05,778,Bank Transfer,Flat,78,True,1176.86,0.02,0.98
337,5,105,2022-10-02,1018,Bank Transfer,Flat,78,True,1176.86,0.51,0.49
338,5,105,2022-11-07,1467,Direct Debit,Flat,78,True,1176.86,0.42,0.5800000000000001
339,5,105,2022-12-07,1285,Direct Debit,Flat,78,True,1176.86,0.28,0.72
340,5,105,2023-01-04,663,Direct Debit,Flat,78,True,1176.86,0.06,0.94
341,5,105,2023-02-04,665,Direct Debit,Flat,78,True,1176.86,0.29,0.71
342,5,105,2023-03-06,1177,Housing Benefit,Flat,78,True,1176.86,0.28,0.72
343,5,105,2023-04-07,634,Direct Debit,Flat,78,True,1176.86,0.1,0.9
344,5,105,2023-05-06,1163,Housing Benefit,Flat,78,True,1176.86,0.26,0.74
345,5,105,2023-06-03,1206,Direct Debit,Flat,78,True,1176.86,0.24,0.76
346,5,105,2023-07-04,1149,Direct Debit,Flat,78,True,1176.86,0.37,0.63
347,5,105,2023-08-05,1245,Direct Debit,Flat,78,True,1176.86,0.38,0.62
348,5,105,2023-09-04,1257,Direct Debit,Flat,78,True,1176.86,0.03,0.97
349,5,105,2023-10-03,1078,Housing Benefit,Flat,78,True,1176.86,0.22,0.78
350,5,105,2023-11-05,1099,Housing Benefit,Flat,78,True,1176.86,0.38,0.62
351,5,105,2023-12-02,1185,Bank Transfer,Flat,78,True,1176.86,0.3,0.7
352,5,105,2024-01-06,642,Bank Transfer,Flat,78,True,1176.86,0.51,0.49
353,5,105,2024-02-07,1053,Housing Benefit,Flat,78,True,1176.86,0.4,0.6
354,5,105,2024-03-07,743,Housing Benefit,Flat,78,True,1176.86,0.1,0.9
355,5,105,2024-04-06,889,Direct Debit,Flat,78,True,1176.86,0.04,0.96
356,5,105,2024-05-02,1390,Direct Debit,Flat,78,True,1176.86,0.39,0.61
357,5,105,2024-06-09,1177,Bank Transfer,Flat,78,True,1176.86,0.02,0.98
358,5,105,2024-07-10,566,Direct Debit,Flat,78,True,1176.86,0.35,0.65
359,5,105,2024-08-04,1383,Direct Debit,Flat,78,True,1176.86,0.56,0.43999999999999995
360,5,105,2024-09-06,1416,Direct Debit,Flat,78,True,1176.86,0.35,0.65
361,5,105,2024-10-08,1164,Direct Debit,Flat,78,True,1176.86,0.23,0.77
362,5,105,2024-11-08,751,Bank Transfer,Flat,78,True,1176.86,0.39,0.61
363,5,105,2024-12-09,753,Direct Debit,Flat,78,True,1176.86,0.27,0.73
364,5,105,2025-01-05,1266,Direct Debit,Flat,78,True,1176.86,0.33,0.6699999999999999
365,5,105,2025-02-04,628,Direct Debit,Flat,78,True,1176.86,0.56,0.43999999999999995
366,5,105,2025-03-07,567,Housing Benefit,Flat,78,True,1176.86,0.23,0.77
367,5,105,2025-04-10,706,Housing Benefit,Flat,78,True,1176.86,0.58,0.42000000000000004
368,6,395,2022-10-06,630,Direct Debit,Flat,74,True,859.69,0.54,0.45999999999999996
369,6,395,2022-11-06,575,Bank Transfer,Flat,74,True,859.69,0.12,0.88
370,6,395,2022-12-01,1264,Direct Debit,Flat,74,True,859.69,0.04,0.96
371,6,395,2023-01-04,851,Housing Benefit,Flat,74,True,859.69,0.06,0.94
372,6,395,2023-02-07,1161,Housing Benefit,Flat,74,True,859.69,0.01,0.99
373,6,395,2023-03-04,522,Cash,Flat,74,True,859.69,0.06,0.94
374,6,395,2023-04-08,1253,Direct Debit,Flat,74,True,859.69,0.41,0.5900000000000001
375,6,395,2023-05-01,1235,Direct Debit,Flat,74,True,859.69,0.04,0.96
376,6,395,2023-06-02,1392,Direct Debit,Flat,74,True,859.69,0.19,0.81
377,6,395,2023-07-07,949,Direct Debit,Flat,74,True,859.69,0.51,0.49
378,6,395,2023-08-03,1009,Direct Debit,Flat,74,True,859.69,0.01,0.99
379,6,395,2023-09-07,1209,Direct Debit,Flat,74,True,859.69,0.49,0.51
380,6,395,2023-10-08,927,Direct Debit,Flat,74,True,859.69,0.17,0.83
381,6,395,2023-11-05,1333,Bank Transfer,Flat,74,True,859.69,0.07,0.9299999999999999
382,6,395,2023-12-06,648,Direct Debit,Flat,74,True,859.69,0.42,0.5800000000000001
383,6,395,2024-01-09,1210,Cash,Flat,74,True,859.69,0.38,0.62
384,6,395,2024-02-04,610,Bank Transfer,Flat,74,True,859.69,0.53,0.47
385,6,395,2024-03-09,1389,Bank Transfer,Flat,74,True,859.69,0.44,0.56
386,6,395,2024-04-08,1217,Bank Transfer,Flat,74,True,859.69,0.48,0.52
387,6,395,2024-05-01,650,Bank Transfer,Flat,74,True,859.69,0.17,0.83
388,6,395,2024-06-09,717,Bank Transfer,Flat,74,True,859.69,0.11,0.89
389,6,395,2024-07-09,541,Direct Debit,Flat,74,True,859.69,0.45,0.55
390,6,395,2024-08-03,501,Housing Benefit,Flat,74,True,859.69,0.48,0.52
391,6,395,2024-09-03,1023,Bank Transfer,Flat,74,True,859.69,0.59,0.41000000000000003
392,6,395,2024-10-05,1050,Direct Debit,Flat,74,True,859.69,0.25,0.75
393,6,395,2024-11-04,565,Direct Debit,Flat,74,True,859.69,0.22,0.78
394,6,395,2024-12-05,1107,Bank Transfer,Flat,74,True,859.69,0.47,0.53
395,6,395,2025-01-01,722,Housing Benefit,Flat,74,True,859.69,0.2,0.8
396,6,395,2025-02-03,1131,Bank Transfer,Flat,74,True,859.69,0.56,0.43999999999999995
397,6,395,2025-03-08,1497,Direct Debit,Flat,74,True,859.69,0.52,0.48
398,6,395,2025-04-01,693,Housing Benefit,Flat,74,True,859.69,0.26,0.74
399,7,378,2019-10-03,1311,Direct Debit,Flat,29,True,665.12,0.45,0.55
400,7,378,2019-11-04,842,Bank Transfer,Flat,29,True,665.12,0.45,0.55
401,7,378,2019-12-10,1025,Direct Debit,Flat,29,True,665.12,0.06,0.94
402,7,378,2020-01-10,1265,Bank Transfer,Flat,29,True,665.12,0.54,0.45999999999999996
403,7,378,2020-02-10,715,Direct Debit,Flat,29,True,665.12,0.3,0.7
404,7,378,2020-03-09,817,Direct Debit,Flat,29,True,665.12,0.5,0.5
405,7,378,2020-04-08,931,Direct Debit,Flat,29,True,665.12,0.19,0.81
406,7,378,2020-05-07,1337,Direct Debit,Flat,29,True,665.12,0.54,0.45999999999999996
407,7,378,2020-06-09,994,Housing Benefit,Flat,29,True,665.12,0.23,0.77
408,7,378,2020-07-08,1235,Direct Debit,Flat,29,True,665.12,0.01,0.99
409,7,378,2020-08-07,912,Direct Debit,Flat,29,True,665.12,0.54,0.45999999999999996
410,7,378,2020-09-03,1318,Direct Debit,Flat,29,True,665.12,0.05,0.95
411,7,378,2020-10-03,1107,Bank Transfer,Flat,29,True,665.12,0.19,0.81
412,7,378,2020-11-02,1195,Direct Debit,Flat,29,True,665.12,0.57,0.43000000000000005
413,7,378,2020-12-07,1299,Direct Debit,Flat,29,True,665.12,0.57,0.43000000000000005
414,7,378,2021-01-02,1095,Housing Benefit,Flat,29,True,665.12,0.34,0.6599999999999999
415,7,378,2021-02-07,584,Bank Transfer,Flat,29,True,665.12,0.38,0.62
416,7,378,2021-03-10,800,Bank Transfer,Flat,29,True,665.12,0.27,0.73
417,7,378,2021-04-02,947,Bank Transfer,Flat,29,True,665.12,0.18,0.8200000000000001
418,7,378,2021-05-02,1390,Direct Debit,Flat,29,True,665.12,0.2,0.8
419,7,378,2021-06-06,1237,Bank Transfer,Flat,29,True,665.12,0.4,0.6
420,7,378,2021-07-08,1250,Bank Transfer,Flat,29,True,665.12,0.45,0.55
421,7,378,2021-08-08,1322,Bank Transfer,Flat,29,True,665.12,0.47,0.53
422,7,378,2021-09-01,1017,Direct Debit,Flat,29,True,665.12,0.47,0.53
423,7,378,2021-10-04,1281,Bank Transfer,Flat,29,True,665.12,0.05,0.95
424,7,378,2021-11-04,1032,Direct Debit,Flat,29,True,665.12,0.3,0.7
425,7,378,2021-12-09,619,Housing Benefit,Flat,29,True,665.12,0.03,0.97
426,7,378,2022-01-05,769,Direct Debit,Flat,29,True,665.12,0.33,0.6699999999999999
427,7,378,2022-02-06,1116,Direct Debit,Flat,29,True,665.12,0.26,0.74
428,7,378,2022-03-04,594,Housing Benefit,Flat,29,True,665.12,0.53,0.47
429,7,378,2022-04-05,990,Direct Debit,Flat,29,True,665.12,0.21,0.79
430,7,378,2022-05-02,611,Bank Transfer,Flat,29,True,665.12,0.07,0.9299999999999999
431,7,378,2022-06-01,1004,Housing Benefit,Flat,29,True,665.12,0.09,0.91
432,7,378,2022-07-10,544,Housing Benefit,Flat,29,True,665.12,0.46,0.54
433,7,378,2022-08-01,995,Direct Debit,Flat,29,True,665.12,0.37,0.63
434,7,378,2022-09-07,593,Cash,Flat,29,True,665.12,0.06,0.94
435,7,378,2022-10-07,863,Housing Benefit,Flat,29,True,665.12,0.05,0.95
436,7,378,2022-11-01,694,Direct Debit,Flat,29,True,665.12,0.42,0.5800000000000001
437,7,378,2022-12-07,679,Bank Transfer,Flat,29,True,665.12,0.04,0.96
438,7,378,2023-01-05,1416,Direct Debit,Flat,29,True,665.12,0.49,0.51
439,7,378,2023-02-01,875,Direct Debit,Flat,29,True,665.12,0.42,0.5800000000000001
440,7,378,2023-03-03,1063,Housing Benefit,Flat,29,True,665.12,0.05,0.95
441,7,378,2023-04-01,1002,Housing Benefit,Flat,29,True,665.12,0.05,0.95
442,7,378,2023-05-07,1197,Direct Debit,Flat,29,True,665.12,0.59,0.41000000000000003
443,7,378,2023-06-05,1410,Direct Debit,Flat,29,True,665.12,0.22,0.78
444,7,378,2023-07-04,1040,Bank Transfer,Flat,29,True,665.12,0.22,0.78
445,7,378,2023-08-06,913,Direct Debit,Flat,29,True,665.12,0.49,0.51
446,7,378,2023-09-10,1385,Direct Debit,Flat,29,True,665.12,0.57,0.43000000000000005
447,7,378,2023-10-02,1318,Cash,Flat,29,True,665.12,0.59,0.41000000000000003
448,7,378,2023-11-03,1369,Direct Debit,Flat,29,True,665.12,0.45,0.55
449,7,378,2023-12-07,1185,Housing Benefit,Flat,29,True,665.12,0.23,0.77
450,7,378,2024-01-03,797,Direct Debit,Flat,29,True,665.12,0.05,0.95
451,7,378,2024-02-05,512,Housing Benefit,Flat,29,True,665.12,0.47,0.53
452,7,378,2024-03-09,1253,Direct Debit,Flat,29,True,665.12,0.34,0.6599999999999999
453,7,378,2024-04-03,539,Cash,Flat,29,True,665.12,0.25,0.75
454,7,378,2024-05-09,632,Direct Debit,Flat,29,True,665.12,0.54,0.45999999999999996
455,7,378,2024-06-09,867,Housing Benefit,Flat,29,True,665.12,0.07,0.9299999999999999
456,7,378,2024-07-06,640,Bank Transfer,Flat,29,True,665.12,0.3,0.7
457,7,378,2024-08-03,928,Cash,Flat,29,True,665.12,0.01,0.99
458,7,378,2024-09-08,1316,Direct Debit,Flat,29,True,665.12,0.28,0.72
459,7,378,2024-10-05,650,Bank Transfer,Flat,29,True,665.12,0.03,0.97
460,7,378,2024-11-04,967,Direct Debit,Flat,29,True,665.12,0.07,0.9299999999999999
461,7,378,2024-12-02,1228,Housing Benefit,Flat,29,True,665.12,0.07,0.9299999999999999
462,7,378,2025-01-10,1181,Direct Debit,Flat,29,True,665.12,0.39,0.61
463,7,378,2025-02-04,978,Direct Debit,Flat,29,True,665.12,0.45,0.55
464,7,378,2025-03-09,1370,Direct Debit,Flat,29,True,665.12,0.35,0.65
465,7,378,2025-04-06,960,Housing Benefit,Flat,29,True,665.12,0.58,0.42000000000000004
466,8,125,2016-07-07,508,Housing Benefit,Block of Flats,78,False,0.0,0.3,0.7
467,8,125,2016-08-10,1198,Direct Debit,Block of Flats,78,False,0.0,0.23,0.77
468,8,125,2016-09-02,793,Housing Benefit,Block of Flats,78,False,0.0,0.69,0.31000000000000005
469,8,125,2016-10-10,1286,Cash,Block of Flats,78,False,0.0,0.18,0.8200000000000001
470,8,125,2016-11-05,755,Housing Benefit,Block of Flats,78,False,0.0,0.77,0.22999999999999998
471,8,125,2016-12-02,707,Direct Debit,Block of Flats,78,False,0.0,0.01,0.99
472,8,125,2017-01-06,826,Bank Transfer,Block of Flats,78,False,0.0,0.78,0.21999999999999997
473,8,125,2017-02-07,1421,Housing Benefit,Block of Flats,78,False,0.0,0.03,0.97
474,8,125,2017-03-07,1410,Direct Debit,Block of Flats,78,False,0.0,0.71,0.29000000000000004
475,8,125,2017-04-04,797,Housing Benefit,Block of Flats,78,False,0.0,0.42,0.5800000000000001
476,8,125,2017-05-01,510,Direct Debit,Block of Flats,78,False,0.0,0.79,0.20999999999999996
477,8,125,2017-06-02,1187,Bank Transfer,Block of Flats,78,False,0.0,0.06,0.94
478,8,125,2017-07-09,717,Cash,Block of Flats,78,False,0.0,0.44,0.56
479,8,125,2017-08-04,1040,Direct Debit,Block of Flats,78,False,0.0,0.78,0.21999999999999997
480,8,125,2017-09-02,1348,Direct Debit,Block of Flats,78,False,0.0,0.42,0.5800000000000001
481,8,125,2017-10-04,517,Direct Debit,Block of Flats,78,False,0.0,0.5,0.5
482,8,125,2017-11-04,1229,Direct Debit,Block of Flats,78,False,0.0,0.56,0.43999999999999995
483,8,125,2017-12-09,1261,Bank Transfer,Block of Flats,78,False,0.0,0.36,0.64
484,8,125,2018-01-08,880,Housing Benefit,Block of Flats,78,False,0.0,0.5,0.5
485,8,125,2018-02-03,1004,Direct Debit,Block of Flats,78,False,0.0,0.47,0.53
486,8,125,2018-03-02,1293,Bank Transfer,Block of Flats,78,False,0.0,0.72,0.28
487,8,125,2018-04-03,644,Direct Debit,Block of Flats,78,False,0.0,0.04,0.96
488,8,125,2018-05-10,1374,Cash,Block of Flats,78,False,0.0,0.22,0.78
489,8,125,2018-06-04,1154,Direct Debit,Block of Flats,78,False,0.0,0.76,0.24
490,8,125,2018-07-09,1101,Housing Benefit,Block of Flats,78,False,0.0,0.71,0.29000000000000004
491,8,125,2018-08-03,1248,Direct Debit,Block of Flats,78,False,0.0,0.36,0.64
492,8,125,2018-09-08,632,Direct Debit,Block of Flats,78,False,0.0,0.5,0.5
493,8,125,2018-10-09,1300,Bank Transfer,Block of Flats,78,False,0.0,0.22,0.78
494,8,125,2018-11-05,1100,Direct Debit,Block of Flats,78,False,0.0,0.15,0.85
495,8,125,2018-12-01,522,Bank Transfer,Block of Flats,78,False,0.0,0.37,0.63
496,8,125,2019-01-09,1119,Housing Benefit,Block of Flats,78,False,0.0,0.28,0.72
497,8,125,2019-02-02,866,Bank Transfer,Block of Flats,78,False,0.0,0.47,0.53
498,8,125,2019-03-04,1049,Cash,Block of Flats,78,False,0.0,0.06,0.94
499,8,125,2019-04-02,583,Direct Debit,Block of Flats,78,False,0.0,0.78,0.21999999999999997
500,8,125,2019-05-01,1042,Housing Benefit,Block of Flats,78,False,0.0,0.79,0.20999999999999996
501,8,125,2019-06-04,1204,Bank Transfer,Block of Flats,78,False,0.0,0.56,0.43999999999999995
502,8,125,2019-07-03,608,Direct Debit,Block of Flats,78,False,0.0,0.43,0.5700000000000001
503,8,125,2019-08-03,658,Bank Transfer,Block of Flats,78,False,0.0,0.25,0.75
504,8,125,2019-09-10,1106,Housing Benefit,Block of Flats,78,False,0.0,0.65,0.35
505,8,125,2019-10-10,1467,Housing Benefit,Block of Flats,78,False,0.0,0.55,0.44999999999999996
506,8,125,2019-11-04,1082,Direct Debit,Block of Flats,78,False,0.0,0.13,0.87
507,8,125,2019-12-06,900,Bank Transfer,Block of Flats,78,False,0.0,0.73,0.27
508,8,125,2020-01-09,995,Direct Debit,Block of Flats,78,False,0.0,0.66,0.33999999999999997
509,8,125,2020-02-09,535,Bank Transfer,Block of Flats,78,False,0.0,0.76,0.24
510,8,125,2020-03-02,1469,Housing Benefit,Block of Flats,78,False,0.0,0.58,0.42000000000000004
511,8,125,2020-04-05,1140,Direct Debit,Block of Flats,78,False,0.0,0.49,0.51
512,8,125,2020-05-10,959,Cash,Block of Flats,78,False,0.0,0.33,0.6699999999999999
513,8,125,2020-06-01,943,Bank Transfer,Block of Flats,78,False,0.0,0.75,0.25
514,8,125,2020-07-01,900,Cash,Block of Flats,78,False,0.0,0.69,0.31000000000000005
515,8,125,2020-08-08,605,Direct Debit,Block of Flats,78,False,0.0,0.04,0.96
516,8,125,2020-09-05,536,Housing Benefit,Block of Flats,78,False,0.0,0.02,0.98
517,8,125,2020-10-01,1096,Housing Benefit,Block of Flats,78,False,0.0,0.3,0.7
518,8,125,2020-11-05,789,Housing Benefit,Block of Flats,78,False,0.0,0.65,0.35
519,8,125,2020-12-01,1079,Direct Debit,Block of Flats,78,False,0.0,0.79,0.20999999999999996
520,8,125,2021-01-09,1238,Direct Debit,Block of Flats,78,False,0.0,0.12,0.88
521,8,125,2021-02-01,1084,Bank Transfer,Block of Flats,78,False,0.0,0.48,0.52
522,8,125,2021-03-08,1280,Direct Debit,Block of Flats,78,False,0.0,0.3,0.7
523,8,125,2021-04-03,1179,Cash,Block of Flats,78,False,0.0,0.78,0.21999999999999997
524,8,125,2021-05-01,553,Direct Debit,Block of Flats,78,False,0.0,0.67,0.32999999999999996
525,8,125,2021-06-08,930,Cash,Block of Flats,78,False,0.0,0.67,0.32999999999999996
526,8,125,2021-07-01,1286,Housing Benefit,Block of Flats,78,False,0.0,0.37,0.63
527,8,125,2021-08-10,1457,Bank Transfer,Block of Flats,78,False,0.0,0.33,0.6699999999999999
528,8,125,2021-09-02,698,Direct Debit,Block of Flats,78,False,0.0,0.22,0.78
529,8,125,2021-10-09,880,Bank Transfer,Block of Flats,78,False,0.0,0.05,0.95
530,8,125,2021-11-03,941,Housing Benefit,Block of Flats,78,False,0.0,0.69,0.31000000000000005
531,8,125,2021-12-07,999,Housing Benefit,Block of Flats,78,False,0.0,0.65,0.35
532,8,125,2022-01-09,520,Direct Debit,Block of Flats,78,False,0.0,0.8,0.19999999999999996
533,8,125,2022-02-10,850,Housing Benefit,Block of Flats,78,False,0.0,0.8,0.19999999999999996
534,8,125,2022-03-01,1181,Bank Transfer,Block of Flats,78,False,0.0,0.44,0.56
535,8,125,2022-04-05,1004,Direct Debit,Block of Flats,78,False,0.0,0.62,0.38
536,8,125,2022-05-04,1183,Housing Benefit,Block of Flats,78,False,0.0,0.76,0.24
537,8,125,2022-06-05,1272,Direct Debit,Block of Flats,78,False,0.0,0.68,0.31999999999999995
538,8,125,2022-07-06,903,Bank Transfer,Block of Flats,78,False,0.0,0.2,0.8
539,8,125,2022-08-08,1265,Cash,Block of Flats,78,False,0.0,0.36,0.64
540,8,125,2022-09-09,917,Direct Debit,Block of Flats,78,False,0.0,0.1,0.9
541,8,125,2022-10-10,691,Direct Debit,Block of Flats,78,False,0.0,0.76,0.24
542,8,125,2022-11-05,998,Housing Benefit,Block of Flats,78,False,0.0,0.48,0.52
543,8,125,2022-12-05,956,Direct Debit,Block of Flats,78,False,0.0,0.18,0.8200000000000001
544,8,125,2023-01-04,986,Direct Debit,Block of Flats,78,False,0.0,0.54,0.45999999999999996
545,8,125,2023-02-04,1020,Direct Debit,Block of Flats,78,False,0.0,0.49,0.51
546,8,125,2023-03-08,1188,Direct Debit,Block of Flats,78,False,0.0,0.29,0.71
547,8,125,2023-04-10,1067,Direct Debit,Block of Flats,78,False,0.0,0.09,0.91
548,8,125,2023-05-06,1005,Direct Debit,Block of Flats,78,False,0.0,0.54,0.45999999999999996
549,8,125,2023-06-02,1238,Direct Debit,Block of Flats,78,False,0.0,0.42,0.5800000000000001
550,8,125,2023-07-10,1003,Housing Benefit,Block of Flats,78,False,0.0,0.62,0.38
551,8,125,2023-08-06,680,Housing Benefit,Block of Flats,78,False,0.0,0.42,0.5800000000000001
552,8,125,2023-09-10,867,Direct Debit,Block of Flats,78,False,0.0,0.68,0.31999999999999995
553,8,125,2023-10-07,940,Housing Benefit,Block of Flats,78,False,0.0,0.44,0.56
554,8,125,2023-11-04,569,Bank Transfer,Block of Flats,78,False,0.0,0.45,0.55
555,8,125,2023-12-02,1209,Direct Debit,Block of Flats,78,False,0.0,0.7,0.30000000000000004
556,8,125,2024-01-02,1285,Bank Transfer,Block of Flats,78,False,0.0,0.32,0.6799999999999999
557,8,125,2024-02-10,1145,Housing Benefit,Block of Flats,78,False,0.0,0.11,0.89
558,8,125,2024-03-06,876,Direct Debit,Block of Flats,78,False,0.0,0.02,0.98
559,8,125,2024-04-06,930,Direct Debit,Block of Flats,78,False,0.0,0.6,0.4
560,8,125,2024-05-10,915,Housing Benefit,Block of Flats,78,False,0.0,0.5,0.5
561,8,125,2024-06-06,536,Housing Benefit,Block of Flats,78,False,0.0,0.56,0.43999999999999995
562,8,125,2024-07-04,1219,Direct Debit,Block of Flats,78,False,0.0,0.17,0.83
563,8,125,2024-08-08,610,Cash,Block of Flats,78,False,0.0,0.11,0.89
564,8,125,2024-09-05,1318,Housing Benefit,Block of Flats,78,False,0.0,0.01,0.99
565,8,125,2024-10-02,1353,Direct Debit,Block of Flats,78,False,0.0,0.28,0.72
566,8,125,2024-11-06,581,Direct Debit,Block of Flats,78,False,0.0,0.47,0.53
567,8,125,2024-12-04,1080,Direct Debit,Block of Flats,78,False,0.0,0.31,0.69
568,8,125,2025-01-09,978,Direct Debit,Block of Flats,78,False,0.0,0.35,0.65
569,8,125,2025-02-03,917,Direct Debit,Block of Flats,78,False,0.0,0.72,0.28
570,8,125,2025-03-03,1340,Bank Transfer,Block of Flats,78,False,0.0,0.28,0.72
571,8,125,2025-04-02,944,Housing Benefit,Block of Flats,78,False,0.0,0.41,0.5900000000000001
572,9,69,2017-01-06,1451,Direct Debit,Flat,78,False,0.0,0.63,0.37
573,9,69,2017-02-03,817,Housing Benefit,Flat,78,False,0.0,0.32,0.6799999999999999
574,9,69,2017-03-04,526,Direct Debit,Flat,78,False,0.0,0.5,0.5
575,9,69,2017-04-02,1096,Direct Debit,Flat,78,False,0.0,0.69,0.31000000000000005
576,9,69,2017-05-10,1103,Bank Transfer,Flat,78,False,0.0,0.76,0.24
577,9,69,2017-06-09,633,Direct Debit,Flat,78,False,0.0,0.12,0.88
578,9,69,2017-07-07,1006,Bank Transfer,Flat,78,False,0.0,0.74,0.26
579,9,69,2017-08-06,813,Cash,Flat,78,False,0.0,0.39,0.61
580,9,69,2017-09-05,1384,Housing Benefit,Flat,78,False,0.0,0.21,0.79
581,9,69,2017-10-09,738,Direct Debit,Flat,78,False,0.0,0.37,0.63
582,9,69,2017-11-09,1006,Direct Debit,Flat,78,False,0.0,0.78,0.21999999999999997
583,9,69,2017-12-08,809,Direct Debit,Flat,78,False,0.0,0.39,0.61
584,9,69,2018-01-01,1483,Housing Benefit,Flat,78,False,0.0,0.26,0.74
585,9,69,2018-02-03,1130,Bank Transfer,Flat,78,False,0.0,0.51,0.49
586,9,69,2018-03-05,1271,Housing Benefit,Flat,78,False,0.0,0.19,0.81
587,9,69,2018-04-03,734,Bank Transfer,Flat,78,False,0.0,0.06,0.94
588,9,69,2018-05-04,641,Bank Transfer,Flat,78,False,0.0,0.1,0.9
589,9,69,2018-06-09,1263,Bank Transfer,Flat,78,False,0.0,0.1,0.9
590,9,69,2018-07-07,1452,Direct Debit,Flat,78,False,0.0,0.12,0.88
591,9,69,2018-08-06,629,Bank Transfer,Flat,78,False,0.0,0.11,0.89
592,9,69,2018-09-03,569,Housing Benefit,Flat,78,False,0.0,0.51,0.49
593,9,69,2018-10-03,1138,Direct Debit,Flat,78,False,0.0,0.15,0.85
594,9,69,2018-11-07,519,Cash,Flat,78,False,0.0,0.28,0.72
595,9,69,2018-12-09,883,Cash,Flat,78,False,0.0,0.72,0.28
596,9,69,2019-01-04,1100,Housing Benefit,Flat,78,False,0.0,0.38,0.62
597,9,69,2019-02-06,1004,Bank Transfer,Flat,78,False,0.0,0.53,0.47
598,9,69,2019-03-09,1303,Direct Debit,Flat,78,False,0.0,0.14,0.86
599,9,69,2019-04-05,1402,Direct Debit,Flat,78,False,0.0,0.15,0.85
600,9,69,2019-05-05,545,Direct Debit,Flat,78,False,0.0,0.03,0.97
601,9,69,2019-06-01,1220,Housing Benefit,Flat,78,False,0.0,0.14,0.86
602,9,69,2019-07-10,1184,Direct Debit,Flat,78,False,0.0,0.22,0.78
603,9,69,2019-08-02,1174,Direct Debit,Flat,78,False,0.0,0.14,0.86
604,9,69,2019-09-07,1174,Housing Benefit,Flat,78,False,0.0,0.07,0.9299999999999999
605,9,69,2019-10-03,1128,Direct Debit,Flat,78,False,0.0,0.1,0.9
606,9,69,2019-11-01,1217,Direct Debit,Flat,78,False,0.0,0.37,0.63
607,9,69,2019-12-07,974,Direct Debit,Flat,78,False,0.0,0.17,0.83
608,9,69,2020-01-09,719,Direct Debit,Flat,78,False,0.0,0.29,0.71
609,9,69,2020-02-10,989,Direct Debit,Flat,78,False,0.0,0.4,0.6
610,9,69,2020-03-06,1057,Direct Debit,Flat,78,False,0.0,0.55,0.44999999999999996
611,9,69,2020-04-09,1164,Direct Debit,Flat,78,False,0.0,0.03,0.97
612,9,69,2020-05-05,979,Direct Debit,Flat,78,False,0.0,0.64,0.36
