request_id,propertyid,tenantid,datereported,dateresolved,cost,status,description,category,property_age_years,propertytype,blockid,estateid,simulated_repair_type,simulated_cost,request_date,completion_date,patch_id
183,40,66,2024-06-17,2024-08-07,1783.78,Closed,Repair description for property 40,Appliance,78,Flat,5.0,3.0,Heating,345.39,2021-09-06,2021-09-23,3
184,40,66,2024-09-24,,,Open,Repair description for property 40,Plumbing,78,Flat,5.0,3.0,Structural,2580.34,2021-07-05,2021-09-25,3
185,40,66,2025-01-29,2025-02-24,4066.25,Closed,Repair description for property 40,Other,78,Flat,5.0,3.0,Damp,581.35,2022-02-23,2022-05-20,3
186,452,67,2024-08-16,2024-09-09,139.57,Closed,Repair description for property 452,Appliance,73,House,,,Structural,515.96,2020-04-10,2020-05-04,6
187,452,67,2025-01-31,2025-02-13,3492.43,Closed,Repair description for property 452,Appliance,73,House,,,Structural,1217.6,2020-12-24,2021-01-12,6
188,452,67,2024-04-03,2024-09-03,622.14,Closed,Repair description for property 452,Plumbing,73,House,,,Roofing,1040.31,2021-01-14,2021-02-20,6
189,452,67,2024-04-17,,,In Progress,Repair description for property 452,Structural,73,House,,,Damp,984.01,2022-03-30,2022-06-23,6
190,452,67,2024-11-19,2024-12-19,336.72,Closed,Repair description for property 452,Electrical,73,House,,,Damp,687.04,2020-08-08,2020-08-16,6
191,47,68,2024-01-05,2024-05-15,3750.0,Closed,Repair description for property 47,Other,15,Flat,8.0,4.0,Plumbing,109.36,2022-03-30,2022-04-27,8
192,239,69,2025-03-02,,,Open,Repair description for property 239,Electrical,71,Flat,22.0,,Roofing,1060.81,2021-02-23,2021-02-28,3
193,239,69,2025-01-28,2025-02-02,2220.85,Closed,Repair description for property 239,Structural,71,Flat,22.0,,Heating,262.0,2020-05-03,2020-05-20,3
194,239,69,2025-04-02,2025-02-24,3293.28,Closed,Repair description for property 239,Electrical,71,Flat,22.0,,Structural,2449.61,2021-02-25,2021-04-02,3
195,239,69,2024-09-30,2024-10-13,2419.57,Closed,Repair description for property 239,Plumbing,71,Flat,22.0,,Electrical,66.05,2020-08-18,2020-09-06,3
196,239,69,2024-03-27,2024-05-04,4694.93,Closed,Repair description for property 239,Electrical,71,Flat,22.0,,Structural,2402.57,2021-11-20,2022-01-23,3
197,392,70,2024-02-03,,,In Progress,Repair description for property 392,Electrical,47,Flat,18.0,,Plumbing,133.72,2020-03-03,2020-03-14,3
198,392,70,2024-07-14,,,In Progress,Repair description for property 392,Other,47,Flat,18.0,,Plumbing,90.4,2021-04-29,2021-06-22,3
199,392,70,2024-09-30,,,Open,Repair description for property 392,Other,47,Flat,18.0,,Plumbing,64.44,2021-09-19,2021-11-03,3
200,392,70,2024-10-13,2024-10-31,2542.05,Closed,Repair description for property 392,Plumbing,47,Flat,18.0,,Plumbing,203.68,2021-12-03,2022-01-19,3
201,353,71,2024-07-31,,,In Progress,Repair description for property 353,Structural,71,Flat,22.0,,Roofing,1418.43,2021-07-27,2021-08-08,1
202,353,71,2025-01-17,2025-01-22,4215.06,Closed,Repair description for property 353,Other,71,Flat,22.0,,Damp,237.13,2022-02-06,2022-02-27,1
203,353,71,2024-10-31,2024-11-18,1093.31,Closed,Repair description for property 353,Structural,71,Flat,22.0,,Electrical,190.58,2021-04-27,2021-05-08,1
204,342,72,2025-08-02,,,In Progress,Repair description for property 342,Appliance,29,Flat,20.0,,Windows,612.73,2021-06-02,2021-06-07,4
205,342,72,2024-12-30,2025-01-26,217.09,Closed,Repair description for property 342,Structural,29,Flat,20.0,,Heating,120.35,2020-06-03,2020-08-23,4
206,278,73,2024-08-14,2024-08-17,345.61,Closed,Repair description for property 278,Other,29,Flat,20.0,,Heating,190.29,2020-04-01,2020-05-27,6
207,278,73,2024-08-14,2024-11-09,1943.81,Closed,Repair description for property 278,Appliance,29,Flat,20.0,,General,117.9,2022-09-08,2022-09-28,6
208,278,73,2025-04-02,2025-02-17,962.91,Closed,Repair description for property 278,Appliance,29,Flat,20.0,,Plumbing,72.8,2021-06-09,2021-07-20,6
209,278,73,2024-05-30,2024-09-06,204.97,Closed,Repair description for property 278,Structural,29,Flat,20.0,,Plumbing,170.61,2021-03-30,2021-05-15,6
210,278,73,2025-02-13,,,In Progress,Repair description for property 278,Structural,29,Flat,20.0,,Heating,203.76,2022-01-10,2022-01-22,6
211,291,74,2024-08-11,,,In Progress,Repair description for property 291,Other,47,Flat,18.0,,Plumbing,147.12,2021-08-20,2021-10-29,1
212,291,74,2024-07-19,,,Open,Repair description for property 291,Plumbing,47,Flat,18.0,,Plumbing,114.96,2021-10-06,2021-10-23,1
213,291,74,2024-05-19,2024-12-06,4665.74,Closed,Repair description for property 291,Structural,47,Flat,18.0,,Plumbing,231.02,2021-05-24,2021-06-12,1
214,291,74,2024-05-29,2024-06-17,3610.14,Closed,Repair description for property 291,Other,47,Flat,18.0,,Plumbing,82.07,2020-07-01,2020-07-27,1
215,291,74,2024-10-16,2024-10-29,2363.3,Closed,Repair description for property 291,Electrical,47,Flat,18.0,,Plumbing,241.62,2021-01-20,2021-03-09,1
216,318,75,2025-02-19,2025-03-13,4757.29,Closed,Repair description for property 318,Plumbing,47,Flat,19.0,,Roofing,1199.58,2021-07-27,2021-09-17,1
217,318,75,2024-10-22,,,In Progress,Repair description for property 318,Structural,47,Flat,19.0,,Structural,825.22,2021-12-31,2022-03-11,1
218,305,76,2024-08-08,2024-08-17,1840.39,Closed,Repair description for property 305,Structural,47,Flat,18.0,,Plumbing,119.65,2021-02-08,2021-04-04,2
219,305,76,2024-03-29,,,Open,Repair description for property 305,Plumbing,47,Flat,18.0,,Plumbing,228.8,2020-09-02,2020-11-16,2
220,305,76,2024-09-22,2024-03-10,4188.2,Closed,Repair description for property 305,Electrical,47,Flat,18.0,,Plumbing,174.56,2022-01-11,2022-02-13,2
221,305,76,2024-07-14,2024-07-29,93.91,Closed,Repair description for property 305,Plumbing,47,Flat,18.0,,Plumbing,217.07,2021-08-13,2021-10-14,2
222,305,76,2024-08-27,2024-09-24,2805.21,Closed,Repair description for property 305,Appliance,47,Flat,18.0,,Plumbing,246.96,2021-10-22,2022-01-18,2
223,269,77,2024-06-05,,,In Progress,Repair description for property 269,Other,47,Flat,19.0,,Windows,662.24,2021-10-11,2021-11-03,7
224,70,78,2024-09-19,,,In Progress,Repair description for property 70,Electrical,37,House,13.0,8.0,General,115.16,2021-04-15,2021-04-30,6
225,70,78,2024-10-17,,,In Progress,Repair description for property 70,Structural,37,House,13.0,8.0,Plumbing,144.72,2022-04-05,2022-05-02,6
226,70,78,2024-06-18,2024-09-07,913.75,Closed,Repair description for property 70,Other,37,House,13.0,8.0,Windows,364.18,2022-06-06,2022-08-20,6
227,70,78,2024-03-28,2024-01-04,3290.27,Closed,Repair description for property 70,Electrical,37,House,13.0,8.0,Heating,399.14,2021-02-26,2021-05-01,6
228,70,78,2024-03-13,2024-03-28,2920.46,Closed,Repair description for property 70,Plumbing,37,House,13.0,8.0,General,86.88,2022-06-19,2022-09-08,6
229,456,79,2024-02-11,2024-11-25,4960.26,Closed,Repair description for property 456,Structural,73,Flat,,,Damp,533.68,2020-03-05,2020-04-25,3
230,456,79,2025-02-18,2025-03-18,4254.57,Closed,Repair description for property 456,Other,73,Flat,,,Damp,289.08,2020-01-13,2020-03-06,3
231,456,79,2025-04-02,2025-02-16,590.36,Closed,Repair description for property 456,Other,73,Flat,,,Heating,338.44,2020-07-31,2020-10-17,3
232,456,79,2024-07-14,2024-07-17,1223.04,Closed,Repair description for property 456,Structural,73,Flat,,,Damp,739.63,2022-09-12,2022-12-03,3
233,456,79,2024-10-05,2024-06-06,3421.03,Closed,Repair description for property 456,Plumbing,73,Flat,,,Heating,166.23,2020-08-29,2020-10-19,3
234,466,80,2024-05-10,2024-10-16,3054.49,Closed,Repair description for property 466,Structural,73,House,,,Roofing,398.86,2021-05-07,2021-06-23,7
235,466,80,2024-08-09,,,In Progress,Repair description for property 466,Appliance,73,House,,,Heating,304.15,2020-07-31,2020-08-04,7
236,466,80,2024-09-29,2024-05-10,1873.09,Closed,Repair description for property 466,Structural,73,House,,,Heating,296.35,2021-11-23,2021-11-30,7
237,466,80,2024-12-12,,,Open,Repair description for property 466,Plumbing,73,House,,,Damp,382.27,2020-12-03,2021-01-07,7
238,155,81,2024-10-11,,,In Progress,Repair description for property 155,Electrical,57,House,3.0,1.0,Windows,770.52,2022-09-23,2022-11-10,5
239,155,81,2024-08-17,,,Open,Repair description for property 155,Electrical,57,House,3.0,1.0,Roofing,481.27,2020-06-21,2020-09-02,5
240,155,81,2024-08-15,,,Open,Repair description for property 155,Plumbing,57,House,3.0,1.0,Roofing,818.8,2021-11-02,2022-01-13,5
241,155,81,2024-04-11,2024-11-23,3170.11,Closed,Repair description for property 155,Appliance,57,House,3.0,1.0,Heating,383.08,2020-06-12,2020-07-27,5
242,155,81,2024-05-27,,,Open,Repair description for property 155,Other,57,House,3.0,1.0,Roofing,803.67,2021-04-09,2021-06-29,5
243,83,82,2024-03-26,2024-10-04,1618.85,Closed,Repair description for property 83,Electrical,24,House,14.0,9.0,General,110.24,2022-09-21,2022-12-11,5
244,83,82,2024-08-05,2024-05-16,1676.99,Closed,Repair description for property 83,Structural,24,House,14.0,9.0,Windows,438.56,2021-05-11,2021-07-22,5
245,83,82,2024-10-31,2024-11-24,4863.36,Closed,Repair description for property 83,Electrical,24,House,14.0,9.0,Heating,182.26,2021-11-30,2021-12-19,5
246,83,82,2024-07-14,,,In Progress,Repair description for property 83,Structural,24,House,14.0,9.0,Heating,395.19,2021-01-29,2021-04-02,5
247,478,83,2024-08-30,2024-02-09,4577.45,Closed,Repair description for property 478,Appliance,73,Block of Flats,,,Roofing,791.2,2021-12-03,2022-01-10,8
248,173,84,2024-01-11,2024-11-15,1187.33,Closed,Repair description for property 173,Electrical,51,Flat,4.0,2.0,Heating,368.23,2022-07-05,2022-09-10,3
249,173,84,2024-05-27,2024-06-26,2067.71,Closed,Repair description for property 173,Other,51,Flat,4.0,2.0,Plumbing,103.69,2020-11-03,2021-01-01,3
250,173,84,2024-03-23,2024-01-04,3989.49,Closed,Repair description for property 173,Structural,51,Flat,4.0,2.0,Windows,327.86,2022-02-06,2022-04-16,3
251,173,84,2024-09-19,2024-03-10,2134.06,Closed,Repair description for property 173,Electrical,51,Flat,4.0,2.0,Heating,109.34,2020-07-01,2020-07-14,3
252,173,84,2024-08-05,2024-06-06,3874.59,Closed,Repair description for property 173,Electrical,51,Flat,4.0,2.0,Roofing,1082.0,2021-09-20,2021-11-06,3
253,322,85,2025-02-19,2025-05-03,1353.71,Closed,Repair description for property 322,Other,47,Flat,19.0,,Windows,421.12,2022-03-04,2022-05-04,5
254,322,85,2024-02-28,,,Open,Repair description for property 322,Electrical,47,Flat,19.0,,Windows,718.61,2021-05-24,2021-06-24,5
255,322,85,2025-09-02,,,Open,Repair description for property 322,Electrical,47,Flat,19.0,,Roofing,867.85,2021-12-08,2022-02-26,5
256,322,85,2025-01-20,2025-02-17,2670.08,Closed,Repair description for property 322,Appliance,47,Flat,19.0,,Heating,390.46,2021-06-29,2021-07-21,5
257,91,86,2024-08-29,2024-09-21,2806.86,Closed,Repair description for property 91,Structural,80,Flat,10.0,5.0,Structural,963.81,2021-07-17,2021-10-11,8
258,91,86,2024-12-28,2025-01-24,4496.85,Closed,Repair description for property 91,Other,80,Flat,10.0,5.0,Damp,888.33,2021-09-15,2021-10-28,8
259,91,86,2024-04-21,2024-05-15,273.93,Closed,Repair description for property 91,Structural,80,Flat,10.0,5.0,Electrical,166.49,2022-02-02,2022-04-10,8
260,91,86,2024-12-07,,,In Progress,Repair description for property 91,Appliance,80,Flat,10.0,5.0,Electrical,165.64,2021-08-16,2021-10-09,8
261,181,87,2024-06-27,,,Open,Repair description for property 181,Other,80,Block of Flats,10.0,5.0,Heating,353.43,2022-01-13,2022-01-23,5
262,181,87,2024-11-06,2024-10-07,88.53,Closed,Repair description for property 181,Other,80,Block of Flats,10.0,5.0,Structural,2402.56,2020-08-14,2020-09-25,5
263,181,87,2024-08-21,2024-05-09,1927.9,Closed,Repair description for property 181,Appliance,80,Block of Flats,10.0,5.0,Structural,2065.55,2022-01-14,2022-03-19,5
264,415,88,2024-11-06,,,In Progress,Repair description for property 415,Plumbing,29,Flat,20.0,,General,54.44,2022-01-02,2022-01-23,3
265,415,88,2024-10-31,2024-11-11,289.03,Closed,Repair description for property 415,Other,29,Flat,20.0,,General,43.58,2021-03-11,2021-05-30,3
266,313,89,2024-06-05,2024-05-06,2162.11,Closed,Repair description for property 313,Structural,74,Flat,21.0,,Heating,376.25,2022-07-13,2022-09-27,4
267,313,89,2024-08-14,2024-08-20,4769.89,Closed,Repair description for property 313,Plumbing,74,Flat,21.0,,Damp,674.15,2021-02-25,2021-05-02,4
268,313,89,2024-11-11,2024-11-20,2896.93,Closed,Repair description for property 313,Other,74,Flat,21.0,,Structural,2491.34,2021-07-07,2021-08-17,4
269,313,89,2024-09-19,2024-09-29,869.68,Closed,Repair description for property 313,Structural,74,Flat,21.0,,Damp,559.29,2020-01-21,2020-02-14,4
270,313,89,2024-09-10,2024-10-17,4432.48,Closed,Repair description for property 313,Structural,74,Flat,21.0,,Heating,135.19,2021-07-07,2021-08-11,4
271,279,90,2024-04-22,,,Open,Repair description for property 279,Structural,47,Block of Flats,18.0,,Plumbing,114.8,2021-01-31,2021-03-28,1
272,279,90,2024-12-16,2025-03-01,4202.01,Closed,Repair description for property 279,Electrical,47,Block of Flats,18.0,,Plumbing,242.62,2021-09-16,2021-10-16,1
273,279,90,2025-12-02,2025-02-14,4801.29,Closed,Repair description for property 279,Other,47,Block of Flats,18.0,,Plumbing,134.0,2020-04-14,2020-06-10,1
274,382,91,2024-11-19,2024-12-16,4120.87,Closed,Repair description for property 382,Structural,29,Flat,20.0,,Plumbing,98.1,2020-07-10,2020-08-26,6
275,382,91,2024-11-14,2024-03-12,2161.19,Closed,Repair description for property 382,Appliance,29,Flat,20.0,,General,94.08,2020-01-17,2020-02-21,6
276,382,91,2024-05-06,2024-06-20,1509.96,Closed,Repair description for property 382,Plumbing,29,Flat,20.0,,Windows,238.53,2020-04-29,2020-05-18,6
277,382,91,2024-02-03,,,Open,Repair description for property 382,Appliance,29,Flat,20.0,,Plumbing,170.57,2021-01-27,2021-02-04,6
278,382,91,2024-07-20,2024-07-23,4329.29,Closed,Repair description for property 382,Structural,29,Flat,20.0,,Heating,180.7,2021-02-28,2021-03-26,6
279,473,92,2024-08-29,,,Open,Repair description for property 473,Plumbing,73,Flat,,,Heating,339.27,2020-05-08,2020-07-18,3
280,363,93,2024-08-12,2024-12-17,2294.65,Closed,Repair description for property 363,Other,47,Flat,18.0,,Plumbing,133.25,2020-05-09,2020-06-08,1
281,363,93,2024-03-19,,,In Progress,Repair description for property 363,Plumbing,47,Flat,18.0,,Plumbing,124.67,2021-07-25,2021-08-01,1
282,363,93,2024-07-20,2024-12-08,3981.28,Closed,Repair description for property 363,Structural,47,Flat,18.0,,Plumbing,162.87,2021-07-13,2021-09-18,1
283,325,94,2024-05-17,2024-06-15,3149.1,Closed,Repair description for property 325,Plumbing,71,Block of Flats,22.0,,Roofing,386.94,2020-01-29,2020-04-03,6
284,325,94,2024-10-24,2024-06-11,4366.97,Closed,Repair description for property 325,Electrical,71,Block of Flats,22.0,,Roofing,770.99,2020-04-06,2020-05-12,6
285,432,95,2024-10-14,2024-10-30,4078.65,Closed,Repair description for property 432,Appliance,73,Flat,,,Heating,243.98,2020-01-10,2020-02-04,6
286,432,95,2024-05-10,2024-10-26,4385.53,Closed,Repair description for property 432,Other,73,Flat,,,Electrical,140.0,2020-08-29,2020-10-05,6
287,348,96,2025-02-25,2025-03-13,2810.8,Closed,Repair description for property 348,Electrical,71,Flat,22.0,,Structural,1229.16,2022-04-05,2022-04-06,4
288,348,96,2024-02-29,2024-03-14,3455.51,Closed,Repair description for property 348,Other,71,Flat,22.0,,Damp,740.73,2022-08-13,2022-08-28,4
289,87,97,2024-09-04,2024-04-30,1776.08,Closed,Repair description for property 87,Other,49,Flat,11.0,6.0,Structural,1404.8,2020-08-19,2020-09-25,6
290,87,97,2024-03-27,,,In Progress,Repair description for property 87,Electrical,49,Flat,11.0,6.0,Structural,1984.15,2022-02-27,2022-03-12,6
291,87,97,2024-09-30,2024-10-16,3993.89,Closed,Repair description for property 87,Appliance,49,Flat,11.0,6.0,Structural,525.33,2020-10-10,2020-10-18,6
292,87,97,2024-04-26,2024-12-05,1512.32,Closed,Repair description for property 87,Electrical,49,Flat,11.0,6.0,Structural,2090.24,2021-12-15,2021-12-20,6
293,76,98,2024-02-10,2024-10-17,1660.72,Closed,Repair description for property 76,Appliance,15,House,2.0,1.0,General,51.54,2022-01-28,2022-03-29,2
294,439,99,2024-11-28,2024-09-12,3320.03,Closed,Repair description for property 439,Structural,73,House,,,Heating,172.61,2022-03-12,2022-05-24,7
295,16,100,2024-03-03,2024-01-04,2444.51,Closed,Repair description for property 16,Appliance,15,Flat,8.0,4.0,Electrical,198.0,2022-02-14,2022-02-15,5
296,16,100,2024-04-25,2024-03-05,193.36,Closed,Repair description for property 16,Structural,15,Flat,8.0,4.0,Electrical,71.37,2022-08-12,2022-09-17,5
297,16,100,2024-12-06,2024-10-07,3925.0,Closed,Repair description for property 16,Plumbing,15,Flat,8.0,4.0,General,94.88,2021-12-26,2022-01-30,5
298,16,100,2024-05-15,,,In Progress,Repair description for property 16,Structural,15,Flat,8.0,4.0,General,108.0,2020-07-18,2020-09-22,5
299,250,101,2024-10-08,,,In Progress,Repair description for property 250,Appliance,74,House,21.0,,Electrical,155.37,2022-08-02,2022-10-04,3
300,250,101,2024-10-16,,,In Progress,Repair description for property 250,Appliance,74,House,21.0,,Heating,267.89,2020-03-19,2020-04-11,3
301,250,101,2024-06-11,2024-03-12,275.86,Closed,Repair description for property 250,Appliance,74,House,21.0,,Heating,102.93,2022-07-01,2022-07-10,3
302,250,101,2024-01-08,2024-08-30,874.35,Closed,Repair description for property 250,Electrical,74,House,21.0,,Heating,197.94,2022-08-13,2022-09-16,3
303,434,102,2024-04-18,2024-04-23,3044.56,Closed,Repair description for property 434,Plumbing,73,Block of Flats,,,Roofing,921.25,2022-05-04,2022-06-19,8
304,20,103,2024-08-16,2024-08-09,1699.78,Closed,Repair description for property 20,Structural,80,Flat,10.0,5.0,Electrical,63.18,2022-05-05,2022-07-22,3
305,323,104,2025-01-25,2025-11-02,1091.79,Closed,Repair description for property 323,Other,74,Block of Flats,21.0,,Structural,1376.57,2020-06-21,2020-06-25,4
306,323,104,2024-11-17,,,In Progress,Repair description for property 323,Electrical,74,Block of Flats,21.0,,Damp,178.22,2021-04-11,2021-05-11,4
307,323,104,2024-01-10,,,In Progress,Repair description for property 323,Structural,74,Block of Flats,21.0,,Structural,696.45,2021-08-03,2021-10-17,4
308,323,104,2024-07-30,2024-08-23,1281.08,Closed,Repair description for property 323,Plumbing,74,Block of Flats,21.0,,Electrical,109.54,2021-02-19,2021-05-02,4
309,323,104,2025-08-02,,,Open,Repair description for property 323,Other,74,Block of Flats,21.0,,Damp,262.81,2022-07-28,2022-07-31,4
310,333,105,2024-06-23,2024-03-07,1542.26,Closed,Repair description for property 333,Electrical,29,Flat,20.0,,Heating,270.26,2021-03-24,2021-04-07,4
311,333,105,2024-09-04,,,Open,Repair description for property 333,Plumbing,29,Flat,20.0,,Windows,613.68,2020-03-27,2020-05-26,4
312,333,105,2024-10-10,,,In Progress,Repair description for property 333,Appliance,29,Flat,20.0,,General,128.06,2020-04-10,2020-06-26,4
313,333,105,2024-12-21,,,In Progress,Repair description for property 333,Plumbing,29,Flat,20.0,,Windows,320.09,2020-01-08,2020-02-22,4
314,57,106,2025-01-20,2025-12-02,3823.81,Closed,Repair description for property 57,Appliance,98,Flat,7.0,4.0,Heating,150.24,2022-04-24,2022-05-28,8
315,302,107,2025-02-19,,,Open,Repair description for property 302,Plumbing,47,Block of Flats,19.0,,Roofing,425.48,2020-07-18,2020-09-01,1
