request_id,tenantid,propertyid,patch_id,request_type,description,request_date,status,resolution_date,property_age_years,propertytype,blockid,simulated_request_type
1075,351,255,1,Other,Repair description for property 255,2021-02-04,Closed,2024-06-18,71,Flat,22.0,Roofing
1076,352,413,6,Appliance,Repair description for property 413,2021-07-04,Closed,2024-10-26,29,Flat,20.0,Windows
1077,352,413,6,Plumbing,Repair description for property 413,2021-01-27,Closed,2024-07-10,29,Flat,20.0,Plumbing
1078,352,413,6,Appliance,Repair description for property 413,2022-05-16,Closed,2024-11-29,29,Flat,20.0,Plumbing
1079,353,5,3,Electrical,Repair description for property 5,2022-02-02,Closed,2024-12-27,47,House,16.0,Heating
1080,353,5,3,Structural,Repair description for property 5,2022-04-24,In Progress,,47,House,16.0,Plumbing
1081,353,5,3,Electrical,Repair description for property 5,2020-07-25,Closed,2024-07-15,47,House,16.0,Windows
1082,353,5,3,Electrical,Repair description for property 5,2020-07-28,Closed,2024-06-07,47,House,16.0,Heating
1083,353,5,3,Structural,Repair description for property 5,2020-04-24,In Progress,,47,House,16.0,Structural
1084,354,257,7,Appliance,Repair description for property 257,2022-01-06,Closed,2024-09-13,29,Flat,20.0,Windows
1085,355,449,7,Appliance,Repair description for property 449,2021-10-07,Closed,2024-05-23,73,House,,Roofing
1086,356,101,7,Other,Repair description for property 101,2020-09-07,Closed,2024-07-07,49,Flat,11.0,Structural
1087,357,227,5,Other,Repair description for property 227,2020-08-06,Open,,29,Flat,20.0,Heating
1088,357,227,5,Other,Repair description for property 227,2021-02-10,Closed,2024-10-28,29,Flat,20.0,General
1089,358,430,4,Appliance,Repair description for property 430,2021-03-18,Closed,2025-02-25,73,Flat,,Damp
1090,358,430,4,Other,Repair description for property 430,2021-08-25,Closed,2024-12-09,73,Flat,,Heating
1091,358,430,4,Appliance,Repair description for property 430,2020-12-19,Closed,2024-05-18,73,Flat,,Damp
1092,359,214,7,Other,Repair description for property 214,2022-06-06,Closed,2025-02-26,25,House,17.0,Windows
1093,359,214,7,Appliance,Repair description for property 214,2021-07-11,Closed,2024-06-17,25,House,17.0,Windows
1094,359,214,7,Structural,Repair description for property 214,2021-07-03,Closed,2024-09-25,25,House,17.0,Windows
1095,359,214,7,Other,Repair description for property 214,2020-05-21,Closed,2025-01-14,25,House,17.0,Windows
1096,359,214,7,Structural,Repair description for property 214,2021-09-03,Closed,2024-08-22,25,House,17.0,Heating
1097,360,172,5,Electrical,Repair description for property 172,2021-05-15,Closed,2025-08-01,15,House,2.0,Electrical
1098,361,99,6,Plumbing,Repair description for property 99,2022-04-19,Closed,2024-06-21,24,House,14.0,Windows
1099,361,99,6,Appliance,Repair description for property 99,2021-12-02,In Progress,,24,House,14.0,General
1100,361,99,6,Appliance,Repair description for property 99,2021-06-30,Closed,2025-02-23,24,House,14.0,Plumbing
1101,361,99,6,Structural,Repair description for property 99,2021-10-20,Closed,2025-01-14,24,House,14.0,Heating
1102,362,293,1,Other,Repair description for property 293,2021-06-25,In Progress,,71,Flat,22.0,Damp
1103,362,293,1,Structural,Repair description for property 293,2022-04-25,Closed,2024-06-15,71,Flat,22.0,Roofing
1104,362,293,1,Other,Repair description for property 293,2021-05-21,Closed,2024-04-26,71,Flat,22.0,Structural
1105,362,293,1,Electrical,Repair description for property 293,2021-08-18,Closed,2024-01-07,71,Flat,22.0,Heating
1106,362,293,1,Appliance,Repair description for property 293,2022-05-30,In Progress,,71,Flat,22.0,Electrical
1107,363,216,5,Appliance,Repair description for property 216,2020-10-07,In Progress,,78,Flat,5.0,Structural
1108,363,216,5,Structural,Repair description for property 216,2021-02-27,Closed,2024-08-22,78,Flat,5.0,Heating
1109,363,216,5,Electrical,Repair description for property 216,2022-05-05,Open,,78,Flat,5.0,Structural
1110,364,62,7,Other,Repair description for property 62,2020-09-26,Open,,25,Flat,17.0,Plumbing
1111,364,62,7,Other,Repair description for property 62,2020-06-02,Closed,2024-07-07,25,Flat,17.0,Heating
1112,365,48,7,Plumbing,Repair description for property 48,2021-09-05,Closed,2024-02-10,51,Flat,4.0,Structural
1113,365,48,7,Appliance,Repair description for property 48,2021-12-27,Open,,51,Flat,4.0,Heating
1114,365,48,7,Appliance,Repair description for property 48,2021-10-23,Open,,51,Flat,4.0,Windows
1115,366,33,4,Electrical,Repair description for property 33,2022-08-01,Closed,2025-02-23,23,Block of Flats,15.0,Plumbing
1116,366,33,4,Appliance,Repair description for property 33,2020-03-23,In Progress,,23,Block of Flats,15.0,General
1117,366,33,4,Structural,Repair description for property 33,2021-09-13,Closed,2024-05-15,23,Block of Flats,15.0,Heating
1118,366,33,4,Other,Repair description for property 33,2022-08-04,Closed,2024-10-31,23,Block of Flats,15.0,Heating
1119,367,268,8,Plumbing,Repair description for property 268,2022-06-17,Closed,2024-02-05,74,Block of Flats,21.0,Heating
1120,367,268,8,Plumbing,Repair description for property 268,2021-03-01,Closed,2025-08-03,74,Block of Flats,21.0,Electrical
1121,367,268,8,Electrical,Repair description for property 268,2020-10-01,Closed,2024-08-03,74,Block of Flats,21.0,Structural
1122,368,328,7,Structural,Repair description for property 328,2021-12-13,Closed,2025-01-16,71,House,22.0,Electrical
1123,369,201,7,Plumbing,Repair description for property 201,2020-10-10,Closed,2025-11-02,80,Flat,10.0,Structural
1124,369,201,7,Plumbing,Repair description for property 201,2022-09-06,Open,,80,Flat,10.0,Roofing
1125,369,201,7,Electrical,Repair description for property 201,2020-06-21,Closed,2024-05-18,80,Flat,10.0,Damp
1126,369,201,7,Plumbing,Repair description for property 201,2020-11-22,In Progress,,80,Flat,10.0,Structural
1127,369,201,7,Plumbing,Repair description for property 201,2021-12-18,Closed,2024-02-11,80,Flat,10.0,Electrical
1128,370,447,3,Structural,Repair description for property 447,2020-03-03,Closed,2024-10-19,73,Flat,,Roofing
1129,370,447,3,Appliance,Repair description for property 447,2020-03-13,Closed,2024-12-31,73,Flat,,Structural
1130,370,447,3,Structural,Repair description for property 447,2022-02-01,Closed,2024-02-05,73,Flat,,Heating
1131,370,447,3,Structural,Repair description for property 447,2021-09-27,Closed,2024-08-04,73,Flat,,Damp
1132,370,447,3,Appliance,Repair description for property 447,2021-01-09,Closed,2024-02-07,73,Flat,,Structural
1133,371,28,2,Structural,Repair description for property 28,2021-09-24,In Progress,,80,Flat,12.0,Roofing
1134,371,28,2,Plumbing,Repair description for property 28,2021-05-22,Closed,2024-11-16,80,Flat,12.0,Roofing
1135,371,28,2,Plumbing,Repair description for property 28,2022-02-25,Closed,2025-02-15,80,Flat,12.0,Roofing
1136,371,28,2,Structural,Repair description for property 28,2022-07-31,Closed,2024-05-08,80,Flat,12.0,Roofing
1137,372,425,8,Plumbing,Repair description for property 425,2021-02-01,Closed,2024-05-22,47,Flat,18.0,Plumbing
1138,372,425,8,Other,Repair description for property 425,2020-04-29,Closed,2024-04-25,47,Flat,18.0,Plumbing
1139,372,425,8,Appliance,Repair description for property 425,2022-07-22,Open,,47,Flat,18.0,Plumbing
1140,373,231,6,Plumbing,Repair description for property 231,2021-03-12,Closed,2024-08-31,71,Flat,22.0,Structural
1141,374,261,1,Appliance,Repair description for property 261,2022-04-08,Closed,2024-11-16,71,Flat,22.0,Heating
1142,375,289,1,Appliance,Repair description for property 289,2021-11-06,Closed,2024-07-22,71,House,22.0,Heating
1143,375,289,1,Electrical,Repair description for property 289,2022-07-24,Closed,2024-04-25,71,House,22.0,Damp
1144,375,289,1,Structural,Repair description for property 289,2021-04-09,Open,,71,House,22.0,Heating
1145,376,163,8,Electrical,Repair description for property 163,2020-10-12,Closed,2025-01-21,51,Flat,4.0,Plumbing
1146,376,163,8,Electrical,Repair description for property 163,2020-09-21,Closed,2024-12-11,51,Flat,4.0,Roofing
1147,376,163,8,Structural,Repair description for property 163,2020-11-15,Closed,2024-12-21,51,Flat,4.0,Windows
1148,376,163,8,Plumbing,Repair description for property 163,2021-11-03,Closed,2024-03-19,51,Flat,4.0,Structural
1149,377,426,5,Electrical,Repair description for property 426,2021-01-10,Open,,73,House,,Structural
1150,378,139,7,Other,Repair description for property 139,2022-03-30,Closed,2024-07-10,24,House,14.0,Heating
1151,378,139,7,Other,Repair description for property 139,2020-03-29,Closed,2024-07-11,24,House,14.0,Heating
1152,379,63,5,Plumbing,Repair description for property 63,2021-10-15,Closed,2024-05-14,66,Flat,1.0,Heating
1153,379,63,5,Other,Repair description for property 63,2020-07-21,In Progress,,66,Flat,1.0,Roofing
1154,379,63,5,Other,Repair description for property 63,2022-03-31,Closed,2024-07-19,66,Flat,1.0,Damp
1155,379,63,5,Appliance,Repair description for property 63,2022-01-08,Open,,66,Flat,1.0,Roofing
1156,379,63,5,Structural,Repair description for property 63,2022-08-12,Open,,66,Flat,1.0,Electrical
1157,380,136,5,Plumbing,Repair description for property 136,2020-11-29,Closed,2024-11-14,78,Flat,5.0,Structural
1158,380,136,5,Structural,Repair description for property 136,2020-08-09,Closed,2024-11-20,78,Flat,5.0,Structural
1159,380,136,5,Appliance,Repair description for property 136,2020-02-10,Closed,2025-02-26,78,Flat,5.0,Damp
1160,380,136,5,Plumbing,Repair description for property 136,2021-12-08,Closed,2024-10-11,78,Flat,5.0,Structural
1161,380,136,5,Appliance,Repair description for property 136,2020-03-08,Closed,2024-07-11,78,Flat,5.0,Structural
1162,381,129,4,Other,Repair description for property 129,2022-09-14,In Progress,,49,Flat,11.0,Structural
1163,382,477,1,Other,Repair description for property 477,2022-02-14,Open,,73,Flat,,Damp
1164,383,9,7,Appliance,Repair description for property 9,2021-05-28,Open,,49,Flat,11.0,Structural
1165,383,9,7,Other,Repair description for property 9,2022-05-22,Open,,49,Flat,11.0,Structural
1166,383,9,7,Structural,Repair description for property 9,2021-09-28,Closed,2024-04-19,49,Flat,11.0,Structural
1167,383,9,7,Electrical,Repair description for property 9,2021-09-13,Closed,2024-04-17,49,Flat,11.0,Structural
1168,383,9,7,Appliance,Repair description for property 9,2021-08-20,Closed,2024-10-27,49,Flat,11.0,Structural
1169,384,327,3,Structural,Repair description for property 327,2022-07-25,Closed,2024-07-29,47,Flat,19.0,Plumbing
1170,384,327,3,Plumbing,Repair description for property 327,2021-09-23,Open,,47,Flat,19.0,Plumbing
1171,385,464,1,Electrical,Repair description for property 464,2020-05-06,Open,,73,Flat,,Electrical
1172,385,464,1,Electrical,Repair description for property 464,2020-09-11,In Progress,,73,Flat,,Structural
1173,386,65,7,Other,Repair description for property 65,2021-11-25,Closed,2024-07-27,15,Flat,8.0,Electrical
1174,387,301,1,Plumbing,Repair description for property 301,2020-01-16,Closed,2024-02-07,74,Block of Flats,21.0,Electrical
1175,387,301,1,Electrical,Repair description for property 301,2021-04-21,In Progress,,74,Block of Flats,21.0,Heating
1176,387,301,1,Plumbing,Repair description for property 301,2020-03-02,In Progress,,74,Block of Flats,21.0,Roofing
1177,387,301,1,Plumbing,Repair description for property 301,2022-05-30,Open,,74,Block of Flats,21.0,Structural
1178,388,15,8,Other,Repair description for property 15,2021-03-07,Closed,2024-12-31,37,Flat,13.0,Plumbing
1179,388,15,8,Structural,Repair description for property 15,2021-10-31,Closed,2024-12-19,37,Flat,13.0,General
1180,389,157,7,Plumbing,Repair description for property 157,2020-09-24,In Progress,,37,Flat,13.0,General
1181,390,41,3,Appliance,Repair description for property 41,2020-02-04,Closed,2024-11-08,103,Block of Flats,9.0,Roofing
1182,390,41,3,Electrical,Repair description for property 41,2022-02-17,Open,,103,Block of Flats,9.0,Roofing
1183,390,41,3,Other,Repair description for property 41,2021-07-29,In Progress,,103,Block of Flats,9.0,Damp
1184,390,41,3,Plumbing,Repair description for property 41,2021-05-08,Closed,2024-07-28,103,Block of Flats,9.0,Structural
1185,390,41,3,Plumbing,Repair description for property 41,2021-07-15,Closed,2025-09-02,103,Block of Flats,9.0,Roofing
1186,391,380,1,Structural,Repair description for property 380,2021-04-13,Closed,2024-04-24,29,Flat,20.0,Plumbing
1187,391,380,1,Other,Repair description for property 380,2022-02-05,Closed,2024-07-31,29,Flat,20.0,Plumbing
1188,391,380,1,Appliance,Repair description for property 380,2021-10-22,Open,,29,Flat,20.0,General
1189,392,469,5,Plumbing,Repair description for property 469,2020-11-20,In Progress,,73,Flat,,Damp
1190,392,469,5,Electrical,Repair description for property 469,2020-10-30,In Progress,,73,Flat,,Structural
1191,392,469,5,Plumbing,Repair description for property 469,2020-10-02,Closed,2024-04-10,73,Flat,,Electrical
1192,392,469,5,Structural,Repair description for property 469,2022-05-18,Open,,73,Flat,,Heating
1193,393,404,1,Plumbing,Repair description for property 404,2022-08-20,Closed,2025-07-01,47,Flat,18.0,Plumbing
1194,393,404,1,Structural,Repair description for property 404,2021-11-14,Closed,2024-06-16,47,Flat,18.0,Plumbing
1195,393,404,1,Plumbing,Repair description for property 404,2022-07-17,Closed,2024-12-08,47,Flat,18.0,Plumbing
1196,393,404,1,Structural,Repair description for property 404,2020-07-19,Open,,47,Flat,18.0,Plumbing
1197,394,217,4,Structural,Repair description for property 217,2021-03-20,In Progress,,78,House,5.0,Damp
1198,395,280,2,Electrical,Repair description for property 280,2022-06-23,Closed,2024-12-14,29,House,20.0,Heating
1199,396,435,4,Other,Repair description for property 435,2020-11-19,Closed,2024-02-11,73,House,,Damp
1200,397,431,1,Other,Repair description for property 431,2020-02-04,Closed,2024-03-18,73,House,,Roofing
1201,398,338,3,Plumbing,Repair description for property 338,2022-09-03,Closed,2024-05-24,47,Flat,19.0,Structural
1202,398,338,3,Plumbing,Repair description for property 338,2021-04-26,In Progress,,47,Flat,19.0,Roofing
1203,398,338,3,Plumbing,Repair description for property 338,2021-12-28,Closed,2024-04-20,47,Flat,19.0,Roofing
1204,399,237,6,Appliance,Repair description for property 237,2021-04-24,Closed,2024-05-30,71,House,22.0,Heating
1205,400,208,4,Other,Repair description for property 208,2020-03-05,Closed,2024-12-08,25,Flat,17.0,Windows
1206,400,208,4,Other,Repair description for property 208,2020-01-08,Closed,2024-10-29,25,Flat,17.0,General
1207,400,208,4,Appliance,Repair description for property 208,2020-10-27,Open,,25,Flat,17.0,General
1208,401,213,5,Other,Repair description for property 213,2020-12-08,Closed,2024-03-25,8,Block of Flats,6.0,General
1209,401,213,5,Other,Repair description for property 213,2021-03-06,Open,,8,Block of Flats,6.0,General
1210,402,296,4,Appliance,Repair description for property 296,2021-02-27,Open,,47,Flat,18.0,Plumbing
1211,402,296,4,Appliance,Repair description for property 296,2020-11-27,Closed,2024-05-06,47,Flat,18.0,Plumbing
1212,402,296,4,Structural,Repair description for property 296,2021-03-13,In Progress,,47,Flat,18.0,Plumbing
1213,403,458,8,Other,Repair description for property 458,2021-08-10,In Progress,,73,House,,Heating
1214,403,458,8,Plumbing,Repair description for property 458,2020-06-22,Closed,2024-10-22,73,House,,Structural
1215,404,252,1,Plumbing,Repair description for property 252,2021-07-12,Closed,2024-04-11,47,Flat,19.0,Windows
1216,404,252,1,Electrical,Repair description for property 252,2021-06-10,Closed,2024-08-27,47,Flat,19.0,Heating
1217,404,252,1,Electrical,Repair description for property 252,2022-05-22,Closed,2024-05-28,47,Flat,19.0,Plumbing
1218,404,252,1,Electrical,Repair description for property 252,2021-10-20,Open,,47,Flat,19.0,Plumbing
1219,405,489,1,Structural,Repair description for property 489,2020-01-26,Closed,2025-01-26,73,Block of Flats,,Damp
1220,406,487,3,Plumbing,Repair description for property 487,2022-03-30,Closed,2024-05-15,73,Flat,,Damp
1221,407,304,6,Plumbing,Repair description for property 304,2021-08-27,Closed,2025-01-18,71,Block of Flats,22.0,Electrical
1222,407,304,6,Other,Repair description for property 304,2021-02-09,Closed,2024-05-09,71,Block of Flats,22.0,Electrical
1223,407,304,6,Electrical,Repair description for property 304,2020-08-19,Closed,2024-06-04,71,Block of Flats,22.0,Roofing
1224,407,304,6,Electrical,Repair description for property 304,2021-06-16,Closed,2024-11-20,71,Block of Flats,22.0,Roofing
1225,408,351,4,Plumbing,Repair description for property 351,2022-03-29,In Progress,,47,House,18.0,Plumbing
1226,408,351,4,Plumbing,Repair description for property 351,2021-07-03,Closed,2024-04-11,47,House,18.0,Plumbing
1227,408,351,4,Structural,Repair description for property 351,2022-02-26,Closed,2024-07-14,47,House,18.0,Plumbing
1228,408,351,4,Plumbing,Repair description for property 351,2021-05-19,Closed,2024-12-22,47,House,18.0,Plumbing
1229,409,270,3,Electrical,Repair description for property 270,2021-10-30,Closed,2024-06-15,71,House,22.0,Heating
1230,409,270,3,Appliance,Repair description for property 270,2020-06-27,Closed,2024-08-08,71,House,22.0,Damp
1231,409,270,3,Electrical,Repair description for property 270,2020-05-11,Closed,2024-08-27,71,House,22.0,Electrical
1232,409,270,3,Appliance,Repair description for property 270,2022-04-02,In Progress,,71,House,22.0,Damp
1233,410,202,8,Structural,Repair description for property 202,2021-03-30,Closed,2024-06-19,8,Flat,6.0,General
1234,410,202,8,Other,Repair description for property 202,2020-12-13,Closed,2024-09-13,8,Flat,6.0,General
1235,411,162,1,Plumbing,Repair description for property 162,2021-06-23,Closed,2024-08-23,24,Block of Flats,14.0,Heating
1236,411,162,1,Electrical,Repair description for property 162,2022-02-10,In Progress,,24,Block of Flats,14.0,General
1237,411,162,1,Appliance,Repair description for property 162,2021-02-09,Open,,24,Block of Flats,14.0,Heating
1238,412,44,8,Other,Repair description for property 44,2020-03-16,Closed,2025-02-26,80,Flat,12.0,Roofing
1239,412,44,8,Electrical,Repair description for property 44,2022-07-29,Closed,2024-07-28,80,Flat,12.0,Roofing
1240,412,44,8,Structural,Repair description for property 44,2021-08-01,In Progress,,80,Flat,12.0,Roofing
1241,412,44,8,Appliance,Repair description for property 44,2022-05-03,Open,,80,Flat,12.0,Roofing
1242,412,44,8,Plumbing,Repair description for property 44,2021-05-06,In Progress,,80,Flat,12.0,Roofing
1243,413,218,5,Plumbing,Repair description for property 218,2020-07-12,Closed,2024-07-29,15,House,2.0,General
1244,413,218,5,Structural,Repair description for property 218,2022-09-10,Closed,2024-02-10,15,House,2.0,General
1245,413,218,5,Plumbing,Repair description for property 218,2020-06-10,Closed,2024-07-07,15,House,2.0,Electrical
1246,413,218,5,Plumbing,Repair description for property 218,2020-12-12,Closed,2025-10-01,15,House,2.0,Electrical
1247,414,402,4,Other,Repair description for property 402,2022-08-08,Closed,2024-07-26,71,House,22.0,Structural
1248,414,402,4,Electrical,Repair description for property 402,2020-12-26,Open,,71,House,22.0,Roofing
1249,415,191,7,Other,Repair description for property 191,2022-02-07,Closed,2024-08-30,80,Flat,12.0,Roofing
1250,415,191,7,Appliance,Repair description for property 191,2021-08-06,Closed,2024-10-08,80,Flat,12.0,Roofing
1251,416,310,6,Plumbing,Repair description for property 310,2020-03-27,Closed,2025-01-18,71,Flat,22.0,Heating
1252,416,310,6,Plumbing,Repair description for property 310,2022-07-22,Open,,71,Flat,22.0,Damp
1253,417,260,3,Plumbing,Repair description for property 260,2020-09-18,Closed,2024-03-17,71,Flat,22.0,Roofing
1254,417,260,3,Appliance,Repair description for property 260,2020-08-01,Open,,71,Flat,22.0,Damp
1255,417,260,3,Other,Repair description for property 260,2021-10-26,Closed,2024-09-27,71,Flat,22.0,Structural
1256,417,260,3,Structural,Repair description for property 260,2021-12-22,Closed,2024-10-30,71,Flat,22.0,Roofing
1257,418,106,2,Other,Repair description for property 106,2022-07-01,Closed,2024-05-19,80,House,10.0,Heating
1258,418,106,2,Electrical,Repair description for property 106,2021-07-26,Closed,2025-02-23,80,House,10.0,Structural
1259,418,106,2,Electrical,Repair description for property 106,2022-02-18,Open,,80,House,10.0,Roofing
1260,418,106,2,Appliance,Repair description for property 106,2020-09-18,Closed,2024-11-21,80,House,10.0,Heating
1261,419,54,4,Electrical,Repair description for property 54,2021-12-30,Closed,2024-04-20,47,Flat,16.0,Roofing
1262,419,54,4,Appliance,Repair description for property 54,2020-10-09,Closed,2024-09-21,47,Flat,16.0,Roofing
1263,420,390,1,Appliance,Repair description for property 390,2021-10-09,Closed,2024-09-04,47,House,19.0,Heating
1264,420,390,1,Appliance,Repair description for property 390,2021-04-11,Closed,2025-02-25,47,House,19.0,Structural
1265,421,2,4,Plumbing,Repair description for property 2,2021-01-14,Open,,23,Flat,15.0,Heating
1266,422,442,8,Electrical,Repair description for property 442,2020-12-27,Closed,2024-06-08,73,House,,Structural
1267,422,442,8,Appliance,Repair description for property 442,2021-03-24,In Progress,,73,House,,Heating
1268,423,483,5,Appliance,Repair description for property 483,2021-03-16,Closed,2024-05-17,73,Flat,,Damp
1269,423,483,5,Structural,Repair description for property 483,2020-04-02,Closed,2024-08-20,73,Flat,,Roofing
1270,424,50,6,Plumbing,Repair description for property 50,2021-09-12,Closed,2024-11-15,51,Flat,4.0,Heating
1271,424,50,6,Appliance,Repair description for property 50,2022-01-22,Closed,2024-01-12,51,Flat,4.0,Structural
1272,424,50,6,Electrical,Repair description for property 50,2022-05-16,Open,,51,Flat,4.0,Structural
1273,425,420,6,Other,Repair description for property 420,2021-02-27,Open,,29,Flat,20.0,Plumbing
1274,426,81,7,Plumbing,Repair description for property 81,2020-05-21,Open,,25,Flat,17.0,General
1275,426,81,7,Electrical,Repair description for property 81,2020-10-17,Closed,2024-05-07,25,Flat,17.0,Heating
1276,426,81,7,Electrical,Repair description for property 81,2021-03-07,Open,,25,Flat,17.0,General
1277,426,81,7,Plumbing,Repair description for property 81,2022-01-18,Closed,2024-07-06,25,Flat,17.0,Plumbing
1278,427,206,5,Plumbing,Repair description for property 206,2022-05-01,Closed,2024-10-21,80,Flat,10.0,Roofing
1279,427,206,5,Electrical,Repair description for property 206,2022-04-03,Closed,2024-08-19,80,Flat,10.0,Electrical
1280,427,206,5,Appliance,Repair description for property 206,2021-11-19,Closed,2024-03-23,80,Flat,10.0,Roofing
1281,428,35,6,Structural,Repair description for property 35,2021-10-14,Open,,15,Block of Flats,8.0,Electrical
1282,429,264,1,Plumbing,Repair description for property 264,2021-12-01,Closed,2025-01-01,71,Flat,22.0,Roofing
1283,429,264,1,Plumbing,Repair description for property 264,2022-09-24,Open,,71,Flat,22.0,Structural
1284,429,264,1,Other,Repair description for property 264,2020-02-18,Closed,2025-09-02,71,Flat,22.0,Electrical
1285,429,264,1,Plumbing,Repair description for property 264,2020-10-28,Closed,2025-01-23,71,Flat,22.0,Structural
1286,430,428,4,Other,Repair description for property 428,2022-05-30,Closed,2024-05-29,73,Flat,,Roofing
1287,430,428,4,Structural,Repair description for property 428,2020-07-08,In Progress,,73,Flat,,Damp
1288,430,428,4,Structural,Repair description for property 428,2020-05-15,Closed,2024-11-09,73,Flat,,Electrical
1289,430,428,4,Electrical,Repair description for property 428,2021-07-08,Closed,2024-03-10,73,Flat,,Roofing
1290,431,367,6,Other,Repair description for property 367,2021-02-07,Closed,2024-06-04,71,Flat,22.0,Electrical
1291,431,367,6,Other,Repair description for property 367,2022-06-10,Closed,2025-02-14,71,Flat,22.0,Heating
1292,431,367,6,Appliance,Repair description for property 367,2022-05-14,In Progress,,71,Flat,22.0,Structural
1293,431,367,6,Plumbing,Repair description for property 367,2021-08-24,Closed,2024-07-15,71,Flat,22.0,Heating
1294,431,367,6,Electrical,Repair description for property 367,2022-03-17,Closed,2024-05-18,71,Flat,22.0,Roofing
1295,432,92,4,Other,Repair description for property 92,2020-12-06,Closed,2024-06-09,37,House,13.0,Windows
1296,432,92,4,Plumbing,Repair description for property 92,2022-01-26,Closed,2024-10-22,37,House,13.0,Heating
1297,432,92,4,Electrical,Repair description for property 92,2022-08-02,Closed,2024-11-24,37,House,13.0,Heating
1298,432,92,4,Electrical,Repair description for property 92,2021-12-04,Closed,2024-09-17,37,House,13.0,Heating
1299,433,340,4,Appliance,Repair description for property 340,2020-11-13,Open,,47,Block of Flats,18.0,Plumbing
1300,433,340,4,Other,Repair description for property 340,2021-09-09,Closed,2025-07-02,47,Block of Flats,18.0,Plumbing
1301,433,340,4,Plumbing,Repair description for property 340,2020-12-28,Closed,2024-05-29,47,Block of Flats,18.0,Plumbing
1302,433,340,4,Electrical,Repair description for property 340,2022-04-01,Open,,47,Block of Flats,18.0,Plumbing
1303,433,340,4,Plumbing,Repair description for property 340,2021-01-16,Closed,2025-02-19,47,Block of Flats,18.0,Plumbing
1304,434,474,4,Other,Repair description for property 474,2020-08-20,Open,,73,House,,Damp
1305,434,474,4,Structural,Repair description for property 474,2022-02-15,In Progress,,73,House,,Roofing
1306,434,474,4,Electrical,Repair description for property 474,2020-12-09,Closed,2024-04-19,73,House,,Roofing
1307,434,474,4,Other,Repair description for property 474,2021-07-02,Closed,2024-06-30,73,House,,Damp
1308,435,53,3,Electrical,Repair description for property 53,2022-03-27,Closed,2024-11-08,103,Flat,9.0,Heating
1309,436,346,7,Other,Repair description for property 346,2021-07-06,Closed,2024-10-05,74,House,21.0,Structural
1310,436,346,7,Structural,Repair description for property 346,2021-06-12,Closed,2024-04-26,74,House,21.0,Heating
1311,436,346,7,Electrical,Repair description for property 346,2022-05-05,Closed,2025-05-01,74,House,21.0,Electrical
1312,436,346,7,Electrical,Repair description for property 346,2022-02-27,In Progress,,74,House,21.0,Damp
1313,437,265,3,Plumbing,Repair description for property 265,2022-03-29,In Progress,,71,Flat,22.0,Heating
1314,438,242,7,Appliance,Repair description for property 242,2021-07-24,In Progress,,74,Flat,21.0,Roofing
1315,438,242,7,Structural,Repair description for property 242,2022-07-23,Closed,2025-02-01,74,Flat,21.0,Electrical
1316,438,242,7,Structural,Repair description for property 242,2020-07-01,Closed,2025-03-03,74,Flat,21.0,Electrical
1317,438,242,7,Plumbing,Repair description for property 242,2020-02-10,Closed,2024-11-09,74,Flat,21.0,Heating
1318,439,14,3,Structural,Repair description for property 14,2021-07-04,Closed,2024-07-15,49,House,11.0,Structural
1319,440,316,8,Electrical,Repair description for property 316,2021-01-31,Open,,29,Flat,20.0,Windows
1320,440,316,8,Other,Repair description for property 316,2021-12-04,Closed,2025-01-20,29,Flat,20.0,Windows
1321,440,316,8,Structural,Repair description for property 316,2022-02-17,In Progress,,29,Flat,20.0,Heating
1322,440,316,8,Structural,Repair description for property 316,2021-05-08,Closed,2025-01-16,29,Flat,20.0,General
1323,440,316,8,Structural,Repair description for property 316,2021-10-20,Closed,2025-02-28,29,Flat,20.0,General
1324,441,89,4,Structural,Repair description for property 89,2022-06-25,Open,,25,Flat,17.0,Windows
1325,441,89,4,Other,Repair description for property 89,2020-11-28,In Progress,,25,Flat,17.0,General
1326,442,388,7,Electrical,Repair description for property 388,2020-05-06,Closed,2024-03-25,29,Flat,20.0,Plumbing
1327,442,388,7,Other,Repair description for property 388,2021-07-11,Closed,2025-01-28,29,Flat,20.0,Plumbing
1328,442,388,7,Other,Repair description for property 388,2021-07-10,Open,,29,Flat,20.0,General
1329,443,274,8,Other,Repair description for property 274,2020-01-01,Open,,29,Flat,20.0,General
1330,444,167,8,Appliance,Repair description for property 167,2020-06-16,Closed,2024-04-25,57,House,3.0,Structural
1331,445,329,8,Plumbing,Repair description for property 329,2021-09-11,Closed,2024-11-17,47,Flat,19.0,Roofing
1332,445,329,8,Structural,Repair description for property 329,2020-01-19,In Progress,,47,Flat,19.0,Heating
1333,445,329,8,Other,Repair description for property 329,2020-11-27,Closed,2024-08-28,47,Flat,19.0,Windows
1334,446,493,1,Plumbing,Repair description for property 493,2021-08-06,Closed,2025-02-28,73,Flat,,Damp
1335,446,493,1,Plumbing,Repair description for property 493,2021-03-31,Closed,2025-02-22,73,Flat,,Heating
1336,446,493,1,Plumbing,Repair description for property 493,2022-08-14,Closed,2024-10-06,73,Flat,,Heating
1337,446,493,1,Appliance,Repair description for property 493,2020-04-18,Closed,2024-04-11,73,Flat,,Damp
1338,446,493,1,Appliance,Repair description for property 493,2020-09-24,Open,,73,Flat,,Heating
1339,447,135,7,Structural,Repair description for property 135,2021-03-20,Closed,2024-04-28,47,House,16.0,Roofing
